,season,week,team,stat,data
0,2017,21,Philadelphia,average-scoring-margin,11.0
1,2017,21,New England,average-scoring-margin,10.4
2,2017,21,Jacksonville,average-scoring-margin,8.2
3,2017,21,LA Rams,average-scoring-margin,8.0
4,2017,21,New Orleans,average-scoring-margin,6.8
5,2017,21,Minnesota,average-scoring-margin,5.8
6,2017,21,Baltimore,average-scoring-margin,5.8
7,2017,21,Pittsburgh,average-scoring-margin,5.6
8,2017,21,LA Chargers,average-scoring-margin,5.2
9,2017,21,Kansas City,average-scoring-margin,4.4
10,2017,21,Atlanta,average-scoring-margin,2.6
11,2017,21,Detroit,average-scoring-margin,2.1
12,2017,21,Seattle,average-scoring-margin,2.1
13,2017,21,Carolina,average-scoring-margin,1.8
14,2017,21,Dallas,average-scoring-margin,1.4
15,2017,21,Tennessee,average-scoring-margin,-2.3
16,2017,21,Washington,average-scoring-margin,-2.9
17,2017,21,Tampa Bay,average-scoring-margin,-2.9
18,2017,21,San Francisco,average-scoring-margin,-3.3
19,2017,21,Chicago,average-scoring-margin,-3.5
20,2017,21,Cincinnati,average-scoring-margin,-3.7
21,2017,21,Buffalo,average-scoring-margin,-3.8
22,2017,21,Green Bay,average-scoring-margin,-4.0
23,2017,21,Arizona,average-scoring-margin,-4.1
24,2017,21,Las Vegas,average-scoring-margin,-4.5
25,2017,21,NY Jets,average-scoring-margin,-5.3
26,2017,21,Denver,average-scoring-margin,-5.8
27,2017,21,Houston,average-scoring-margin,-6.1
28,2017,21,Miami,average-scoring-margin,-7.0
29,2017,21,Indianapolis,average-scoring-margin,-8.8
30,2017,21,NY Giants,average-scoring-margin,-8.9
31,2017,21,Cleveland,average-scoring-margin,-11.0
32,2017,21,LA Rams,points-per-play,0.461
33,2017,21,New Orleans,points-per-play,0.448
34,2017,21,New England,points-per-play,0.427
35,2017,21,Philadelphia,points-per-play,0.425
36,2017,21,Kansas City,points-per-play,0.42
37,2017,21,Detroit,points-per-play,0.418
38,2017,21,Pittsburgh,points-per-play,0.397
39,2017,21,Jacksonville,points-per-play,0.388
40,2017,21,Baltimore,points-per-play,0.375
41,2017,21,Seattle,points-per-play,0.363
42,2017,21,Carolina,points-per-play,0.355
43,2017,21,Dallas,points-per-play,0.352
44,2017,21,Minnesota,points-per-play,0.35
45,2017,21,Atlanta,points-per-play,0.349
46,2017,21,Washington,points-per-play,0.348
47,2017,21,LA Chargers,points-per-play,0.348
48,2017,21,Tennessee,points-per-play,0.337
49,2017,21,Houston,points-per-play,0.329
50,2017,21,Tampa Bay,points-per-play,0.324
51,2017,21,Green Bay,points-per-play,0.32
52,2017,21,Las Vegas,points-per-play,0.316
53,2017,21,San Francisco,points-per-play,0.313
54,2017,21,Cincinnati,points-per-play,0.313
55,2017,21,NY Jets,points-per-play,0.303
56,2017,21,Chicago,points-per-play,0.283
57,2017,21,Miami,points-per-play,0.282
