,season,week,team,stat,data
0,2005,21,Seattle,average-scoring-margin,11.7
1,2005,21,Indianapolis,average-scoring-margin,11.1
2,2005,21,Pittsburgh,average-scoring-margin,8.7
3,2005,21,Carolina,average-scoring-margin,7.5
4,2005,21,Denver,average-scoring-margin,7.4
5,2005,21,LA Chargers,average-scoring-margin,6.6
6,2005,21,NY Giants,average-scoring-margin,5.0
7,2005,21,Kansas City,average-scoring-margin,4.9
8,2005,21,Jacksonville,average-scoring-margin,3.9
9,2005,21,Washington,average-scoring-margin,3.5
10,2005,21,Cincinnati,average-scoring-margin,3.4
11,2005,21,Chicago,average-scoring-margin,2.9
12,2005,21,New England,average-scoring-margin,2.9
13,2005,21,Tampa Bay,average-scoring-margin,1.1
14,2005,21,Dallas,average-scoring-margin,1.1
15,2005,21,Atlanta,average-scoring-margin,0.6
16,2005,21,Miami,average-scoring-margin,0.1
17,2005,21,Baltimore,average-scoring-margin,-2.1
18,2005,21,Minnesota,average-scoring-margin,-2.4
19,2005,21,Green Bay,average-scoring-margin,-2.9
20,2005,21,LA Rams,average-scoring-margin,-4.1
21,2005,21,Cleveland,average-scoring-margin,-4.3
22,2005,21,Arizona,average-scoring-margin,-4.8
23,2005,21,Philadelphia,average-scoring-margin,-4.9
24,2005,21,Detroit,average-scoring-margin,-5.7
25,2005,21,Las Vegas,average-scoring-margin,-5.8
26,2005,21,Buffalo,average-scoring-margin,-6.0
27,2005,21,NY Jets,average-scoring-margin,-7.2
28,2005,21,Tennessee,average-scoring-margin,-7.6
29,2005,21,New Orleans,average-scoring-margin,-10.2
30,2005,21,Houston,average-scoring-margin,-10.7
31,2005,21,San Francisco,average-scoring-margin,-11.8
32,2005,21,Seattle,points-per-play,0.436
33,2005,21,Indianapolis,points-per-play,0.432
34,2005,21,Pittsburgh,points-per-play,0.414
35,2005,21,LA Chargers,points-per-play,0.409
36,2005,21,Cincinnati,points-per-play,0.404
37,2005,21,Carolina,points-per-play,0.398
38,2005,21,NY Giants,points-per-play,0.387
39,2005,21,Denver,points-per-play,0.384
40,2005,21,Kansas City,points-per-play,0.381
41,2005,21,New England,points-per-play,0.366
42,2005,21,LA Rams,points-per-play,0.354
43,2005,21,Atlanta,points-per-play,0.344
44,2005,21,Jacksonville,points-per-play,0.336
45,2005,21,Washington,points-per-play,0.335
46,2005,21,Minnesota,points-per-play,0.324
47,2005,21,Miami,points-per-play,0.31
48,2005,21,Dallas,points-per-play,0.303
49,2005,21,Philadelphia,points-per-play,0.302
50,2005,21,Tampa Bay,points-per-play,0.295
51,2005,21,Tennessee,points-per-play,0.293
52,2005,21,Buffalo,points-per-play,0.291
53,2005,21,Las Vegas,points-per-play,0.291
54,2005,21,Arizona,points-per-play,0.289
55,2005,21,Green Bay,points-per-play,0.283
56,2005,21,Chicago,points-per-play,0.279
57,2005,21,San Francisco,points-per-play,0.276
58,2005,21,Houston,points-per-play,0.273
59,2005,21,Detroit,points-per-play,0.266
60,2005,21,NY Jets,points-per-play,0.265
61,2005,21,Baltimore,points-per-play,0.251
62,2005,21,Cleveland,points-per-play,0.247
63,2005,21,New Orleans,points-per-play,0.231
64,2005,21,Seattle,points-per-play-margin,0.181
65,2005,21,Indianapolis,points-per-play-margin,0.169
66,2005,21,Pittsburgh,points-per-play-margin,0.15
67,2005,21,Carolina,points-per-play-margin,0.129
68,2005,21,Denver,points-per-play-margin,0.108
69,2005,21,LA Chargers,points-per-play-margin,0.097
70,2005,21,NY Giants,points-per-play-margin,0.086
71,2005,21,Chicago,points-per-play-margin,0.069
72,2005,21,Kansas City,points-per-play-margin,0.046
73,2005,21,Jacksonville,points-per-play-margin,0.045
74,2005,21,Washington,points-per-play-margin,0.043
75,2005,21,New England,points-per-play-margin,0.037
76,2005,21,Cincinnati,points-per-play-margin,0.036
77,2005,21,Miami,points-per-play-margin,0.016
78,2005,21,Tampa Bay,points-per-play-margin,0.004
79,2005,21,Atlanta,points-per-play-margin,0.003
80,2005,21,Minnesota,points-per-play-margin,-0.01
81,2005,21,Dallas,points-per-play-margin,-0.022
82,2005,21,Cleveland,points-per-play-margin,-0.047
83,2005,21,Baltimore,points-per-play-margin,-0.049
84,2005,21,Buffalo,points-per-play-margin,-0.065
85,2005,21,Green Bay,points-per-play-margin,-0.072
86,2005,21,LA Rams,points-per-play-margin,-0.072
87,2005,21,Philadelphia,points-per-play-margin,-0.072
88,2005,21,NY Jets,points-per-play-margin,-0.074
89,2005,21,Detroit,points-per-play-margin,-0.077
90,2005,21,Las Vegas,points-per-play-margin,-0.081
91,2005,21,San Francisco,points-per-play-margin,-0.116
92,2005,21,Arizona,points-per-play-margin,-0.123
93,2005,21,Tennessee,points-per-play-margin,-0.146
94,2005,21,Houston,points-per-play-margin,-0.153
95,2005,21,New Orleans,points-per-play-margin,-0.19
96,2005,21,Seattle,touchdowns-per-game,3.5
97,2005,21,Indianapolis,touchdowns-per-game,3.2
98,2005,21,LA Chargers,touchdowns-per-game,3.2
99,2005,21,Pittsburgh,touchdowns-per-game,2.9
100,2005,21,Cincinnati,touchdowns-per-game,2.9
101,2005,21,Kansas City,touchdowns-per-game,2.9
102,2005,21,New England,touchdowns-per-game,2.8
103,2005,21,Denver,touchdowns-per-game,2.8
104,2005,21,Carolina,touchdowns-per-game,2.7
105,2005,21,NY Giants,touchdowns-per-game,2.6
106,2005,21,Washington,touchdowns-per-game,2.6
107,2005,21,LA Rams,touchdowns-per-game,2.5
108,2005,21,Jacksonville,touchdowns-per-game,2.5
109,2005,21,Atlanta,touchdowns-per-game,2.4
110,2005,21,Dallas,touchdowns-per-game,2.4
111,2005,21,Philadelphia,touchdowns-per-game,2.2
112,2005,21,Green Bay,touchdowns-per-game,2.1
113,2005,21,Miami,touchdowns-per-game,2.1
114,2005,21,Minnesota,touchdowns-per-game,2.1
115,2005,21,Las Vegas,touchdowns-per-game,2.1
116,2005,21,Tennessee,touchdowns-per-game,2.1
117,2005,21,Tampa Bay,touchdowns-per-game,2.0
118,2005,21,Chicago,touchdowns-per-game,1.8
119,2005,21,Detroit,touchdowns-per-game,1.8
120,2005,21,Houston,touchdowns-per-game,1.6
121,2005,21,Arizona,touchdowns-per-game,1.6
122,2005,21,Buffalo,touchdowns-per-game,1.6
123,2005,21,Baltimore,touchdowns-per-game,1.6
124,2005,21,NY Jets,touchdowns-per-game,1.6
125,2005,21,New Orleans,touchdowns-per-game,1.4
126,2005,21,San Francisco,touchdowns-per-game,1.4
127,2005,21,Cleveland,touchdowns-per-game,1.4
128,2005,21,Cincinnati,red-zone-scoring-attempts-per-game,3.8
129,2005,21,Seattle,red-zone-scoring-attempts-per-game,3.8
