,season,week,team,stat,data
0,2013,21,Denver,average-scoring-margin,12.4
1,2013,21,Seattle,average-scoring-margin,11.1
2,2013,21,San Francisco,average-scoring-margin,7.6
3,2013,21,Kansas City,average-scoring-margin,7.3
4,2013,21,Carolina,average-scoring-margin,6.6
5,2013,21,New England,average-scoring-margin,6.5
6,2013,21,Cincinnati,average-scoring-margin,6.4
7,2013,21,New Orleans,average-scoring-margin,5.8
8,2013,21,Arizona,average-scoring-margin,3.4
9,2013,21,Philadelphia,average-scoring-margin,3.4
10,2013,21,LA Chargers,average-scoring-margin,3.2
11,2013,21,Indianapolis,average-scoring-margin,1.9
12,2013,21,Detroit,average-scoring-margin,1.2
13,2013,21,Pittsburgh,average-scoring-margin,0.6
14,2013,21,Dallas,average-scoring-margin,0.4
15,2013,21,Green Bay,average-scoring-margin,-0.8
16,2013,21,LA Rams,average-scoring-margin,-1.0
17,2013,21,Miami,average-scoring-margin,-1.1
18,2013,21,Tennessee,average-scoring-margin,-1.2
19,2013,21,Baltimore,average-scoring-margin,-2.0
20,2013,21,Chicago,average-scoring-margin,-2.1
21,2013,21,Buffalo,average-scoring-margin,-3.1
22,2013,21,NY Giants,average-scoring-margin,-5.6
23,2013,21,Minnesota,average-scoring-margin,-5.6
24,2013,21,Atlanta,average-scoring-margin,-5.6
25,2013,21,NY Jets,average-scoring-margin,-6.1
26,2013,21,Cleveland,average-scoring-margin,-6.1
27,2013,21,Tampa Bay,average-scoring-margin,-6.3
28,2013,21,Las Vegas,average-scoring-margin,-8.2
29,2013,21,Washington,average-scoring-margin,-9.0
30,2013,21,Houston,average-scoring-margin,-9.5
31,2013,21,Jacksonville,average-scoring-margin,-12.6
32,2013,21,Denver,points-per-play,0.506
33,2013,21,Dallas,points-per-play,0.459
34,2013,21,Chicago,points-per-play,0.439
35,2013,21,Kansas City,points-per-play,0.428
36,2013,21,Seattle,points-per-play,0.426
37,2013,21,Philadelphia,points-per-play,0.419
38,2013,21,San Francisco,points-per-play,0.41
39,2013,21,Indianapolis,points-per-play,0.397
40,2013,21,New England,points-per-play,0.397
41,2013,21,Minnesota,points-per-play,0.386
42,2013,21,Green Bay,points-per-play,0.385
43,2013,21,LA Chargers,points-per-play,0.377
44,2013,21,Cincinnati,points-per-play,0.374
45,2013,21,New Orleans,points-per-play,0.374
46,2013,21,Pittsburgh,points-per-play,0.37
47,2013,21,Arizona,points-per-play,0.365
48,2013,21,LA Rams,points-per-play,0.36
49,2013,21,Detroit,points-per-play,0.358
50,2013,21,Carolina,points-per-play,0.357
51,2013,21,Tennessee,points-per-play,0.351
52,2013,21,Atlanta,points-per-play,0.345
53,2013,21,Las Vegas,points-per-play,0.322
54,2013,21,Miami,points-per-play,0.317
55,2013,21,Buffalo,points-per-play,0.304
56,2013,21,Washington,points-per-play,0.302
57,2013,21,NY Giants,points-per-play,0.298
58,2013,21,Tampa Bay,points-per-play,0.294
59,2013,21,Baltimore,points-per-play,0.294
60,2013,21,Cleveland,points-per-play,0.286
61,2013,21,NY Jets,points-per-play,0.284
62,2013,21,Houston,points-per-play,0.253
63,2013,21,Jacksonville,points-per-play,0.242
64,2013,21,Seattle,points-per-play-margin,0.19
65,2013,21,Denver,points-per-play-margin,0.139
66,2013,21,San Francisco,points-per-play-margin,0.138
67,2013,21,Kansas City,points-per-play-margin,0.119
68,2013,21,Carolina,points-per-play-margin,0.103
69,2013,21,New England,points-per-play-margin,0.089
70,2013,21,Philadelphia,points-per-play-margin,0.084
71,2013,21,Cincinnati,points-per-play-margin,0.072
72,2013,21,Dallas,points-per-play-margin,0.064
73,2013,21,Arizona,points-per-play-margin,0.055
74,2013,21,New Orleans,points-per-play-margin,0.041
75,2013,21,Indianapolis,points-per-play-margin,0.038
76,2013,21,LA Chargers,points-per-play-margin,0.033
77,2013,21,Miami,points-per-play-margin,0.014
78,2013,21,Pittsburgh,points-per-play-margin,0.013
79,2013,21,LA Rams,points-per-play-margin,0.001
80,2013,21,Tennessee,points-per-play-margin,-0.02
81,2013,21,Detroit,points-per-play-margin,-0.024
82,2013,21,Chicago,points-per-play-margin,-0.029
83,2013,21,Green Bay,points-per-play-margin,-0.033
84,2013,21,Minnesota,points-per-play-margin,-0.038
85,2013,21,Baltimore,points-per-play-margin,-0.048
86,2013,21,Buffalo,points-per-play-margin,-0.053
87,2013,21,NY Giants,points-per-play-margin,-0.054
88,2013,21,Cleveland,points-per-play-margin,-0.081
89,2013,21,NY Jets,points-per-play-margin,-0.085
90,2013,21,Tampa Bay,points-per-play-margin,-0.088
91,2013,21,Atlanta,points-per-play-margin,-0.097
92,2013,21,Las Vegas,points-per-play-margin,-0.119
93,2013,21,Jacksonville,points-per-play-margin,-0.17
94,2013,21,Washington,points-per-play-margin,-0.18
95,2013,21,Houston,points-per-play-margin,-0.188
96,2013,21,Denver,touchdowns-per-game,4.5
97,2013,21,Kansas City,touchdowns-per-game,3.4
98,2013,21,Philadelphia,touchdowns-per-game,3.3
99,2013,21,Chicago,touchdowns-per-game,3.3
100,2013,21,Cincinnati,touchdowns-per-game,3.2
101,2013,21,Dallas,touchdowns-per-game,3.2
102,2013,21,New England,touchdowns-per-game,3.1
103,2013,21,Detroit,touchdowns-per-game,3.0
104,2013,21,New Orleans,touchdowns-per-game,2.9
105,2013,21,Green Bay,touchdowns-per-game,2.8
106,2013,21,Minnesota,touchdowns-per-game,2.8
107,2013,21,Seattle,touchdowns-per-game,2.7
108,2013,21,Indianapolis,touchdowns-per-game,2.7
109,2013,21,San Francisco,touchdowns-per-game,2.6
110,2013,21,LA Chargers,touchdowns-per-game,2.6
111,2013,21,Tennessee,touchdowns-per-game,2.6
112,2013,21,Arizona,touchdowns-per-game,2.6
113,2013,21,Pittsburgh,touchdowns-per-game,2.6
114,2013,21,Carolina,touchdowns-per-game,2.5
115,2013,21,Atlanta,touchdowns-per-game,2.5
116,2013,21,Washington,touchdowns-per-game,2.4
117,2013,21,LA Rams,touchdowns-per-game,2.4
118,2013,21,Las Vegas,touchdowns-per-game,2.3
119,2013,21,Cleveland,touchdowns-per-game,2.2
120,2013,21,Miami,touchdowns-per-game,2.1
121,2013,21,Buffalo,touchdowns-per-game,2.1
122,2013,21,NY Giants,touchdowns-per-game,2.0
123,2013,21,Tampa Bay,touchdowns-per-game,1.9
124,2013,21,Baltimore,touchdowns-per-game,1.8
125,2013,21,Houston,touchdowns-per-game,1.8
126,2013,21,NY Jets,touchdowns-per-game,1.7
127,2013,21,Jacksonville,touchdowns-per-game,1.6
128,2013,21,Denver,red-zone-scoring-attempts-per-game,4.3
129,2013,21,New England,red-zone-scoring-attempts-per-game,4.1
130,2013,21,Green Bay,red-zone-scoring-attempts-per-game,4.1
131,2013,21,Chicago,red-zone-scoring-attempts-per-game,3.8
132,2013,21,LA Chargers,red-zone-scoring-attempts-per-game,3.7
133,2013,21,Kansas City,red-zone-scoring-attempts-per-game,3.6
134,2013,21,Philadelphia,red-zone-scoring-attempts-per-game,3.6
135,2013,21,New Orleans,red-zone-scoring-attempts-per-game,3.5
136,2013,21,Detroit,red-zone-scoring-attempts-per-game,3.5
137,2013,21,San Francisco,red-zone-scoring-attempts-per-game,3.5
138,2013,21,Seattle,red-zone-scoring-attempts-per-game,3.4
139,2013,21,Pittsburgh,red-zone-scoring-attempts-per-game,3.3
140,2013,21,Atlanta,red-zone-scoring-attempts-per-game,3.3
141,2013,21,Baltimore,red-zone-scoring-attempts-per-game,3.3
142,2013,21,Indianapolis,red-zone-scoring-attempts-per-game,3.2
143,2013,21,Dallas,red-zone-scoring-attempts-per-game,3.2
144,2013,21,Washington,red-zone-scoring-attempts-per-game,3.1
145,2013,21,Arizona,red-zone-scoring-attempts-per-game,3.1
146,2013,21,Tennessee,red-zone-scoring-attempts-per-game,3.1
147,2013,21,LA Rams,red-zone-scoring-attempts-per-game,3.1
148,2013,21,Minnesota,red-zone-scoring-attempts-per-game,3.0
149,2013,21,Cincinnati,red-zone-scoring-attempts-per-game,2.9
150,2013,21,Miami,red-zone-scoring-attempts-per-game,2.9
151,2013,21,Carolina,red-zone-scoring-attempts-per-game,2.8
152,2013,21,Buffalo,red-zone-scoring-attempts-per-game,2.8
153,2013,21,Las Vegas,red-zone-scoring-attempts-per-game,2.6
154,2013,21,NY Jets,red-zone-scoring-attempts-per-game,2.6
155,2013,21,Jacksonville,red-zone-scoring-attempts-per-game,2.6
156,2013,21,Houston,red-zone-scoring-attempts-per-game,2.6
157,2013,21,Cleveland,red-zone-scoring-attempts-per-game,2.3
158,2013,21,NY Giants,red-zone-scoring-attempts-per-game,2.3
159,2013,21,Tampa Bay,red-zone-scoring-attempts-per-game,2.2
160,2013,21,Denver,red-zone-scoring-pct,72.73%
161,2013,21,Cincinnati,red-zone-scoring-pct,71.43%
162,2013,21,Dallas,red-zone-scoring-pct,68.63%
163,2013,21,Detroit,red-zone-scoring-pct,62.50%
164,2013,21,Kansas City,red-zone-scoring-pct,59.68%
165,2013,21,Las Vegas,red-zone-scoring-pct,59.52%
166,2013,21,Chicago,red-zone-scoring-pct,58.33%
167,2013,21,New England,red-zone-scoring-pct,58.11%
168,2013,21,Tennessee,red-zone-scoring-pct,57.14%
169,2013,21,Indianapolis,red-zone-scoring-pct,56.90%
170,2013,21,Miami,red-zone-scoring-pct,56.52%
171,2013,21,New Orleans,red-zone-scoring-pct,55.56%
172,2013,21,Seattle,red-zone-scoring-pct,53.23%
173,2013,21,Philadelphia,red-zone-scoring-pct,53.23%
174,2013,21,San Francisco,red-zone-scoring-pct,53.03%
175,2013,21,Pittsburgh,red-zone-scoring-pct,52.83%
176,2013,21,Cleveland,red-zone-scoring-pct,52.78%
177,2013,21,Minnesota,red-zone-scoring-pct,52.08%
178,2013,21,Carolina,red-zone-scoring-pct,52.08%
179,2013,21,Washington,red-zone-scoring-pct,52.00%
180,2013,21,Arizona,red-zone-scoring-pct,52.00%
181,2013,21,Atlanta,red-zone-scoring-pct,51.92%
182,2013,21,LA Chargers,red-zone-scoring-pct,51.52%
183,2013,21,Tampa Bay,red-zone-scoring-pct,51.43%
184,2013,21,LA Rams,red-zone-scoring-pct,51.02%
185,2013,21,Green Bay,red-zone-scoring-pct,50.72%
186,2013,21,NY Jets,red-zone-scoring-pct,50.00%
187,2013,21,Houston,red-zone-scoring-pct,48.78%
188,2013,21,Buffalo,red-zone-scoring-pct,47.73%
189,2013,21,NY Giants,red-zone-scoring-pct,47.22%
190,2013,21,Baltimore,red-zone-scoring-pct,46.15%
191,2013,21,Jacksonville,red-zone-scoring-pct,43.90%
192,2013,21,Atlanta,two-point-conversion-pct,100.00%
193,2013,21,Houston,two-point-conversion-pct,100.00%
194,2013,21,Buffalo,two-point-conversion-pct,100.00%
195,2013,21,NY Giants,two-point-conversion-pct,100.00%
196,2013,21,Baltimore,two-point-conversion-pct,100.00%
197,2013,21,LA Rams,two-point-conversion-pct,87.50%
198,2013,21,Chicago,two-point-conversion-pct,80.00%
199,2013,21,Indianapolis,two-point-conversion-pct,66.67%
200,2013,21,New England,two-point-conversion-pct,60.00%
201,2013,21,Pittsburgh,two-point-conversion-pct,50.00%
202,2013,21,New Orleans,two-point-conversion-pct,50.00%
203,2013,21,Jacksonville,two-point-conversion-pct,50.00%
204,2013,21,Cleveland,two-point-conversion-pct,50.00%
205,2013,21,Washington,two-point-conversion-pct,40.00%
206,2013,21,Detroit,two-point-conversion-pct,40.00%
207,2013,21,Philadelphia,two-point-conversion-pct,37.50%
208,2013,21,Dallas,two-point-conversion-pct,25.00%
209,2013,21,Arizona,two-point-conversion-pct,25.00%
210,2013,21,Minnesota,two-point-conversion-pct,0.00%
211,2013,21,Miami,two-point-conversion-pct,0.00%
212,2013,21,Denver,two-point-conversion-pct,0.00%
213,2013,21,Green Bay,two-point-conversion-pct,0.00%
214,2013,21,Cincinnati,two-point-conversion-pct,0.00%
215,2013,21,Seattle,two-point-conversion-pct,0.00%
216,2013,21,Las Vegas,two-point-conversion-pct,--
217,2013,21,San Francisco,two-point-conversion-pct,--
218,2013,21,NY Jets,two-point-conversion-pct,--
219,2013,21,Tennessee,two-point-conversion-pct,--
220,2013,21,Tampa Bay,two-point-conversion-pct,--
221,2013,21,Kansas City,two-point-conversion-pct,--
222,2013,21,Carolina,two-point-conversion-pct,--
223,2013,21,LA Chargers,two-point-conversion-pct,--
224,2013,21,Denver,offensive-touchdowns-per-game,4.2
225,2013,21,Philadelphia,offensive-touchdowns-per-game,3.2
226,2013,21,New Orleans,offensive-touchdowns-per-game,2.9
227,2013,21,New England,offensive-touchdowns-per-game,2.9
228,2013,21,Cincinnati,offensive-touchdowns-per-game,2.8
229,2013,21,Dallas,offensive-touchdowns-per-game,2.8
230,2013,21,Chicago,offensive-touchdowns-per-game,2.8
231,2013,21,Detroit,offensive-touchdowns-per-game,2.8
232,2013,21,Kansas City,offensive-touchdowns-per-game,2.7
233,2013,21,Green Bay,offensive-touchdowns-per-game,2.6
234,2013,21,Minnesota,offensive-touchdowns-per-game,2.6
235,2013,21,LA Chargers,offensive-touchdowns-per-game,2.6
236,2013,21,Seattle,offensive-touchdowns-per-game,2.5
237,2013,21,Indianapolis,offensive-touchdowns-per-game,2.5
238,2013,21,Tennessee,offensive-touchdowns-per-game,2.4
239,2013,21,San Francisco,offensive-touchdowns-per-game,2.4
240,2013,21,Atlanta,offensive-touchdowns-per-game,2.3
241,2013,21,Pittsburgh,offensive-touchdowns-per-game,2.3
242,2013,21,Carolina,offensive-touchdowns-per-game,2.3
243,2013,21,Arizona,offensive-touchdowns-per-game,2.3
244,2013,21,Washington,offensive-touchdowns-per-game,2.1
245,2013,21,Las Vegas,offensive-touchdowns-per-game,2.1
246,2013,21,LA Rams,offensive-touchdowns-per-game,2.0
247,2013,21,Miami,offensive-touchdowns-per-game,2.0
248,2013,21,Buffalo,offensive-touchdowns-per-game,1.9
249,2013,21,Cleveland,offensive-touchdowns-per-game,1.9
250,2013,21,NY Giants,offensive-touchdowns-per-game,1.8
251,2013,21,Tampa Bay,offensive-touchdowns-per-game,1.8
252,2013,21,Baltimore,offensive-touchdowns-per-game,1.6
253,2013,21,Houston,offensive-touchdowns-per-game,1.6
254,2013,21,NY Jets,offensive-touchdowns-per-game,1.6
255,2013,21,Jacksonville,offensive-touchdowns-per-game,1.4
256,2013,21,Kansas City,defensive-touchdowns-per-game,0.4
257,2013,21,Chicago,defensive-touchdowns-per-game,0.4
258,2013,21,Cincinnati,defensive-touchdowns-per-game,0.4
259,2013,21,Arizona,defensive-touchdowns-per-game,0.3
260,2013,21,LA Rams,defensive-touchdowns-per-game,0.3
261,2013,21,Dallas,defensive-touchdowns-per-game,0.3
262,2013,21,Washington,defensive-touchdowns-per-game,0.3
263,2013,21,San Francisco,defensive-touchdowns-per-game,0.3
264,2013,21,Cleveland,defensive-touchdowns-per-game,0.3
265,2013,21,Carolina,defensive-touchdowns-per-game,0.2
266,2013,21,Seattle,defensive-touchdowns-per-game,0.2
267,2013,21,Tampa Bay,defensive-touchdowns-per-game,0.2
268,2013,21,Buffalo,defensive-touchdowns-per-game,0.2
269,2013,21,Atlanta,defensive-touchdowns-per-game,0.2
270,2013,21,Pittsburgh,defensive-touchdowns-per-game,0.2
271,2013,21,Las Vegas,defensive-touchdowns-per-game,0.2
272,2013,21,Tennessee,defensive-touchdowns-per-game,0.2
273,2013,21,Green Bay,defensive-touchdowns-per-game,0.2
274,2013,21,New England,defensive-touchdowns-per-game,0.2
275,2013,21,NY Giants,defensive-touchdowns-per-game,0.1
276,2013,21,Detroit,defensive-touchdowns-per-game,0.1
277,2013,21,Jacksonville,defensive-touchdowns-per-game,0.1
278,2013,21,Miami,defensive-touchdowns-per-game,0.1
279,2013,21,Philadelphia,defensive-touchdowns-per-game,0.1
280,2013,21,Denver,defensive-touchdowns-per-game,0.1
281,2013,21,Indianapolis,defensive-touchdowns-per-game,0.1
282,2013,21,Houston,defensive-touchdowns-per-game,0.1
283,2013,21,Baltimore,defensive-touchdowns-per-game,0.1
284,2013,21,Minnesota,defensive-touchdowns-per-game,0.1
285,2013,21,NY Jets,defensive-touchdowns-per-game,0.1
286,2013,21,LA Chargers,defensive-touchdowns-per-game,0.1
287,2013,21,New Orleans,defensive-touchdowns-per-game,0.0
288,2013,21,Kansas City,special-teams-touchdowns-per-game,0.2
289,2013,21,Minnesota,special-teams-touchdowns-per-game,0.2
290,2013,21,Denver,special-teams-touchdowns-per-game,0.2
291,2013,21,Detroit,special-teams-touchdowns-per-game,0.1
292,2013,21,Baltimore,special-teams-touchdowns-per-game,0.1
293,2013,21,Chicago,special-teams-touchdowns-per-game,0.1
294,2013,21,NY Jets,special-teams-touchdowns-per-game,0.1
295,2013,21,Cleveland,special-teams-touchdowns-per-game,0.1
296,2013,21,Houston,special-teams-touchdowns-per-game,0.1
297,2013,21,NY Giants,special-teams-touchdowns-per-game,0.1
298,2013,21,LA Rams,special-teams-touchdowns-per-game,0.1
299,2013,21,Dallas,special-teams-touchdowns-per-game,0.1
300,2013,21,Pittsburgh,special-teams-touchdowns-per-game,0.1
301,2013,21,Las Vegas,special-teams-touchdowns-per-game,0.1
302,2013,21,Green Bay,special-teams-touchdowns-per-game,0.1
303,2013,21,Cincinnati,special-teams-touchdowns-per-game,0.1
304,2013,21,Indianapolis,special-teams-touchdowns-per-game,0.1
305,2013,21,Jacksonville,special-teams-touchdowns-per-game,0.0
306,2013,21,San Francisco,special-teams-touchdowns-per-game,0.0
307,2013,21,Miami,special-teams-touchdowns-per-game,0.0
308,2013,21,Tennessee,special-teams-touchdowns-per-game,0.0
309,2013,21,Tampa Bay,special-teams-touchdowns-per-game,0.0
310,2013,21,Arizona,special-teams-touchdowns-per-game,0.0
311,2013,21,New England,special-teams-touchdowns-per-game,0.0
312,2013,21,Buffalo,special-teams-touchdowns-per-game,0.0
313,2013,21,Carolina,special-teams-touchdowns-per-game,0.0
314,2013,21,LA Chargers,special-teams-touchdowns-per-game,0.0
315,2013,21,Seattle,special-teams-touchdowns-per-game,0.0
316,2013,21,Philadelphia,special-teams-touchdowns-per-game,0.0
317,2013,21,Atlanta,special-teams-touchdowns-per-game,0.0
318,2013,21,Washington,special-teams-touchdowns-per-game,0.0
319,2013,21,New Orleans,special-teams-touchdowns-per-game,0.0
320,2013,21,Denver,1st-half-points-per-game,17.5
321,2013,21,Kansas City,1st-half-points-per-game,16.9
322,2013,21,Chicago,1st-half-points-per-game,13.8
323,2013,21,New Orleans,1st-half-points-per-game,13.7
324,2013,21,Dallas,1st-half-points-per-game,13.5
325,2013,21,San Francisco,1st-half-points-per-game,13.4
326,2013,21,Cincinnati,1st-half-points-per-game,12.9
327,2013,21,Tampa Bay,1st-half-points-per-game,12.8
328,2013,21,Philadelphia,1st-half-points-per-game,12.8
329,2013,21,Seattle,1st-half-points-per-game,12.7
330,2013,21,Atlanta,1st-half-points-per-game,12.6
331,2013,21,Minnesota,1st-half-points-per-game,11.9
332,2013,21,Las Vegas,1st-half-points-per-game,11.7
333,2013,21,Indianapolis,1st-half-points-per-game,11.6
334,2013,21,Detroit,1st-half-points-per-game,11.5
335,2013,21,Green Bay,1st-half-points-per-game,11.4
336,2013,21,New England,1st-half-points-per-game,11.2
337,2013,21,Carolina,1st-half-points-per-game,11.1
338,2013,21,LA Chargers,1st-half-points-per-game,11.1
339,2013,21,Buffalo,1st-half-points-per-game,11.0
340,2013,21,Arizona,1st-half-points-per-game,10.7
341,2013,21,LA Rams,1st-half-points-per-game,10.5
342,2013,21,Pittsburgh,1st-half-points-per-game,10.3
343,2013,21,Washington,1st-half-points-per-game,10.1
344,2013,21,Cleveland,1st-half-points-per-game,10.1
345,2013,21,Miami,1st-half-points-per-game,10.0
346,2013,21,Houston,1st-half-points-per-game,9.8
347,2013,21,NY Jets,1st-half-points-per-game,9.4
348,2013,21,Tennessee,1st-half-points-per-game,9.3
349,2013,21,Baltimore,1st-half-points-per-game,8.6
350,2013,21,NY Giants,1st-half-points-per-game,8.5
351,2013,21,Jacksonville,1st-half-points-per-game,8.5
352,2013,21,Denver,2nd-half-points-per-game,18.9
353,2013,21,New England,2nd-half-points-per-game,16.6
354,2013,21,Philadelphia,2nd-half-points-per-game,14.6
355,2013,21,Green Bay,2nd-half-points-per-game,14.2
356,2013,21,Dallas,2nd-half-points-per-game,13.9
357,2013,21,Chicago,2nd-half-points-per-game,13.9
358,2013,21,Indianapolis,2nd-half-points-per-game,13.8
359,2013,21,Pittsburgh,2nd-half-points-per-game,13.4
360,2013,21,Tennessee,2nd-half-points-per-game,13.4
361,2013,21,Detroit,2nd-half-points-per-game,13.2
362,2013,21,LA Chargers,2nd-half-points-per-game,13.2
363,2013,21,Arizona,2nd-half-points-per-game,12.8
364,2013,21,Cincinnati,2nd-half-points-per-game,12.8
365,2013,21,Seattle,2nd-half-points-per-game,12.7
366,2013,21,Minnesota,2nd-half-points-per-game,12.2
367,2013,21,New Orleans,2nd-half-points-per-game,11.6
368,2013,21,San Francisco,2nd-half-points-per-game,11.3
369,2013,21,LA Rams,2nd-half-points-per-game,11.3
370,2013,21,Baltimore,2nd-half-points-per-game,11.2
