,season,week,team,stat,data
0,2012,21,New England,average-scoring-margin,12.4
1,2012,21,Denver,average-scoring-margin,11.1
2,2012,21,Seattle,average-scoring-margin,9.7
3,2012,21,San Francisco,average-scoring-margin,7.9
4,2012,21,Atlanta,average-scoring-margin,6.6
5,2012,21,Chicago,average-scoring-margin,6.1
6,2012,21,Green Bay,average-scoring-margin,5.4
7,2012,21,NY Giants,average-scoring-margin,5.3
8,2012,21,Baltimore,average-scoring-margin,4.6
9,2012,21,Houston,average-scoring-margin,4.3
10,2012,21,Cincinnati,average-scoring-margin,3.8
11,2012,21,Washington,average-scoring-margin,2.2
12,2012,21,Pittsburgh,average-scoring-margin,1.4
13,2012,21,Minnesota,average-scoring-margin,1.0
14,2012,21,New Orleans,average-scoring-margin,0.4
15,2012,21,LA Chargers,average-scoring-margin,0.0
16,2012,21,Tampa Bay,average-scoring-margin,-0.3
17,2012,21,Carolina,average-scoring-margin,-0.4
18,2012,21,Dallas,average-scoring-margin,-1.5
19,2012,21,Miami,average-scoring-margin,-1.8
20,2012,21,Indianapolis,average-scoring-margin,-2.6
21,2012,21,LA Rams,average-scoring-margin,-3.1
22,2012,21,Detroit,average-scoring-margin,-4.1
23,2012,21,Cleveland,average-scoring-margin,-4.1
24,2012,21,Buffalo,average-scoring-margin,-5.7
25,2012,21,NY Jets,average-scoring-margin,-5.9
26,2012,21,Arizona,average-scoring-margin,-6.7
27,2012,21,Tennessee,average-scoring-margin,-8.8
28,2012,21,Las Vegas,average-scoring-margin,-9.6
29,2012,21,Philadelphia,average-scoring-margin,-10.3
30,2012,21,Jacksonville,average-scoring-margin,-11.8
31,2012,21,Kansas City,average-scoring-margin,-13.4
32,2012,21,New England,points-per-play,0.457
33,2012,21,NY Giants,points-per-play,0.443
34,2012,21,Denver,points-per-play,0.438
35,2012,21,New Orleans,points-per-play,0.432
36,2012,21,Washington,points-per-play,0.429
37,2012,21,San Francisco,points-per-play,0.429
38,2012,21,Green Bay,points-per-play,0.419
39,2012,21,Seattle,points-per-play,0.419
40,2012,21,Atlanta,points-per-play,0.412
41,2012,21,Baltimore,points-per-play,0.393
42,2012,21,Tampa Bay,points-per-play,0.386
43,2012,21,Cincinnati,points-per-play,0.38
44,2012,21,Chicago,points-per-play,0.375
45,2012,21,Houston,points-per-play,0.373
46,2012,21,Minnesota,points-per-play,0.366
47,2012,21,Carolina,points-per-play,0.361
48,2012,21,Dallas,points-per-play,0.358
49,2012,21,LA Chargers,points-per-play,0.354
50,2012,21,Buffalo,points-per-play,0.35
51,2012,21,Tennessee,points-per-play,0.345
52,2012,21,Pittsburgh,points-per-play,0.328
53,2012,21,Detroit,points-per-play,0.321
54,2012,21,Indianapolis,points-per-play,0.306
55,2012,21,Cleveland,points-per-play,0.303
56,2012,21,LA Rams,points-per-play,0.298
57,2012,21,Miami,points-per-play,0.293
58,2012,21,Las Vegas,points-per-play,0.281
59,2012,21,NY Jets,points-per-play,0.272
60,2012,21,Philadelphia,points-per-play,0.26
61,2012,21,Jacksonville,points-per-play,0.257
62,2012,21,Arizona,points-per-play,0.246
63,2012,21,Kansas City,points-per-play,0.208
64,2012,21,Seattle,points-per-play-margin,0.152
65,2012,21,San Francisco,points-per-play-margin,0.14
66,2012,21,Denver,points-per-play-margin,0.138
67,2012,21,New England,points-per-play-margin,0.132
68,2012,21,NY Giants,points-per-play-margin,0.105
69,2012,21,Chicago,points-per-play-margin,0.104
70,2012,21,Baltimore,points-per-play-margin,0.094
71,2012,21,Atlanta,points-per-play-margin,0.092
72,2012,21,Green Bay,points-per-play-margin,0.085
73,2012,21,Cincinnati,points-per-play-margin,0.075
74,2012,21,Washington,points-per-play-margin,0.055
75,2012,21,Minnesota,points-per-play-margin,0.042
76,2012,21,Houston,points-per-play-margin,0.032
77,2012,21,New Orleans,points-per-play-margin,0.015
78,2012,21,LA Chargers,points-per-play-margin,0.008
79,2012,21,Tampa Bay,points-per-play-margin,0.004
80,2012,21,Carolina,points-per-play-margin,0.002
81,2012,21,Pittsburgh,points-per-play-margin,-0.002
82,2012,21,Miami,points-per-play-margin,-0.002
83,2012,21,Cleveland,points-per-play-margin,-0.033
84,2012,21,LA Rams,points-per-play-margin,-0.036
85,2012,21,Dallas,points-per-play-margin,-0.047
86,2012,21,Buffalo,points-per-play-margin,-0.068
87,2012,21,Indianapolis,points-per-play-margin,-0.085
88,2012,21,Tennessee,points-per-play-margin,-0.089
89,2012,21,NY Jets,points-per-play-margin,-0.096
90,2012,21,Arizona,points-per-play-margin,-0.097
91,2012,21,Detroit,points-per-play-margin,-0.117
92,2012,21,Jacksonville,points-per-play-margin,-0.147
93,2012,21,Las Vegas,points-per-play-margin,-0.164
94,2012,21,Philadelphia,points-per-play-margin,-0.187
95,2012,21,Kansas City,points-per-play-margin,-0.229
96,2012,21,New England,touchdowns-per-game,4.1
97,2012,21,Denver,touchdowns-per-game,3.6
98,2012,21,New Orleans,touchdowns-per-game,3.6
99,2012,21,Green Bay,touchdowns-per-game,3.3
100,2012,21,Washington,touchdowns-per-game,3.2
101,2012,21,Seattle,touchdowns-per-game,3.1
102,2012,21,San Francisco,touchdowns-per-game,3.0
103,2012,21,Baltimore,touchdowns-per-game,2.9
104,2012,21,NY Giants,touchdowns-per-game,2.9
105,2012,21,Atlanta,touchdowns-per-game,2.9
106,2012,21,Houston,touchdowns-per-game,2.8
107,2012,21,Tampa Bay,touchdowns-per-game,2.8
108,2012,21,Carolina,touchdowns-per-game,2.8
109,2012,21,Chicago,touchdowns-per-game,2.6
