season,team,1st-half-points-per-game,1st-half-time-of-possession-share-pct,2nd-half-points-per-game,2nd-half-time-of-possession-share-pct,average-scoring-margin,average-team-passer-rating,average-time-of-possession-net-of-ot,completion-pct,defensive-touchdowns-per-game,field-goal-attempts-per-game,field-goals-made-per-game,first-downs-per-game,fourth-down-conversion-pct,fourth-down-conversions-per-game,fumble-recovery-pct,fumbles-lost-per-game,giveaways-per-game,interception-pct,interceptions-per-game,interceptions-thrown-per-game,net-yards-per-punt-attempt,offensive-touchdowns-per-game,opponent-1st-half-points-per-game,opponent-2nd-half-points-per-game,opponent-average-team-passer-rating,opponent-average-time-of-possession-net-of-ot,opponent-completion-pct,opponent-defensive-touchdowns-per-game,opponent-field-goal-attempts-per-game,opponent-field-goals-made-per-game,opponent-first-downs-per-game,opponent-fourth-down-conversion-pct,opponent-fourth-down-conversions-per-game,opponent-net-punt-yards-per-game,opponent-net-yards-per-punt-attempt,opponent-offensive-touchdowns-per-game,opponent-pass-attempts-per-game,opponent-passing-first-down-pct,opponent-passing-first-downs-per-game,opponent-passing-touchdown-pct,opponent-passing-touchdowns-per-game,opponent-passing-yards-per-game,opponent-penalty-first-downs-per-game,opponent-plays-per-game,opponent-points-per-game,opponent-points-per-play,opponent-punt-attempts-per-game,opponent-punts-per-offensive-score,opponent-punts-per-play,opponent-red-zone-scores-per-game,opponent-red-zone-scoring-attempts-per-game,opponent-rushing-attempts-per-game,opponent-rushing-first-down-pct,opponent-rushing-first-downs-per-game,opponent-rushing-play-pct,opponent-rushing-touchdown-pct,opponent-rushing-touchdowns-per-game,opponent-rushing-yards-pct,opponent-rushing-yards-per-game,opponent-third-down-conversion-pct,opponent-third-down-conversions-per-game,opponent-touchdowns-per-game,opponent-two-point-conversion-pct,opponent-yards-per-completion,opponent-yards-per-game,opponent-yards-per-pass-attempt,opponent-yards-per-play,opponent-yards-per-rush-attempt,pass-intercepted-pct,passing-play-pct,passing-touchdowns-per-game,passing-yards-per-game,penalties-per-game,penalty-first-downs-per-game,penalty-yards-per-game,plays-per-game,points-per-play,points-per-play-margin,punt-attempts-per-game,qb-sacked-pct,qb-sacked-per-game,red-zone-scoring-attempts-per-game,red-zone-scoring-pct,rushing-attempts-per-game,rushing-first-downs-per-game,rushing-play-pct,rushing-touchdown-pct,rushing-touchdowns-per-game,rushing-yards-per-game,sack-pct,sacks-per-game,special-teams-touchdowns-per-game,takeaways-per-game,third-down-conversion-pct,third-down-conversions-per-game,touchdowns-per-game,turnover-margin-per-game,two-point-conversion-pct,yards-per-completion,yards-per-pass-attempt,yards-per-play,yards-per-rush-attempt,percent
2024,Detroit,12.0,0.5424,6.7,0.5453,3.0,80.0,31.916666666666668,0.6636,0.0,1.7,1.7,23.3,0.5714,1.3,0.0,0.0,1.3,0.0294,1.0,1.3,44.0,2.3,8.7,9.0,83.3,28.066666666666666,0.6568999999999999,0.0,2.0,2.0,19.0,0.25,0.3,180.3,41.6,1.7,34.0,0.5965,11.3,0.6,1.0,216.7,3.3,58.0,17.7,0.305,4.3,1.2,0.07,1.3,2.7,21.3,0.2281,4.3,0.3678,0.4,0.7,0.2614,76.7,0.2581,2.7,1.7,NaN,9.7,293.3,6.4,5.1,3.6,0.0374,0.5236,1.0,236.7,6.3,1.7,68.7,70.7,0.292,-0.012,3.7,0.036000000000000004,1.3,4.3,0.3846,33.7,10.3,0.4764,0.5714,1.3,163.0,0.0727,2.7,0.0,1.0,0.4524,6.3,2.3,-0.3,NaN,10.0,6.9,5.7,4.8,0.667
2024,Green Bay,16.3,0.608,8.7,0.5017,5.7,102.8,33.28333333333333,0.6175999999999999,0.3,3.7,3.0,18.0,1.0,0.3,0.44439999999999996,0.3,0.7,0.06860000000000001,2.3,0.3,39.3,2.0,8.0,11.3,71.6,26.7,0.6175999999999999,0.0,1.3,1.0,20.7,0.5,0.7,138.0,46.0,2.3,34.0,0.6129,12.7,0.7143,1.7,222.7,1.7,60.0,19.3,0.322,3.0,0.9,0.05,2.0,3.3,22.3,0.3065,6.3,0.3722,0.2857,0.7,0.3218,105.7,0.2813,3.0,2.3,NaN,10.6,328.3,6.5,5.5,4.7,0.0147,0.3967,1.3,187.7,8.7,1.3,65.3,61.3,0.408,0.085,3.3,0.06849999999999999,1.7,3.3,0.3,37.0,9.7,0.6033,0.2857,0.7,204.0,0.0973,3.7,0.0,3.0,0.4286,6.0,2.3,2.3,0.0,13.4,8.6,6.4,5.5,0.667
2024,Houston,9.3,0.5522,9.0,0.5531,-6.3,92.2,33.15,0.6696,0.0,2.7,2.3,19.3,0.7143,1.7,0.0,0.3,1.0,0.035699999999999996,1.0,0.7,39.1,1.7,10.3,14.3,87.7,26.833333333333332,0.5832999999999999,0.0,1.3,1.3,16.0,0.6,1.0,204.3,47.2,3.0,28.0,0.4792,7.7,0.6667000000000001,2.0,163.0,2.7,56.3,24.7,0.438,4.3,1.0,0.08,2.3,3.0,24.0,0.3542,5.7,0.426,0.3333,1.0,0.3747,97.7,0.425,5.7,3.0,0.0,10.0,260.7,5.8,4.6,4.1,0.0179,0.62,1.3,232.3,9.3,1.0,77.7,66.7,0.275,-0.163,4.0,0.0968,4.0,2.3,0.7143,25.3,5.0,0.38,0.2,0.3,108.7,0.134,4.3,0.0,1.0,0.35710000000000003,5.0,1.7,0.0,0.0,9.3,7.2,5.1,4.3,0.667
2024,Indianapolis,4.7,0.3504,14.7,0.3696,-1.0,55.9,21.6,0.4932,0.0,0.7,0.3,16.0,0.4,0.7,0.8332999999999999,0.0,2.0,0.0204,0.7,2.0,48.5,2.7,7.3,13.0,99.8,38.4,0.7041,0.0,3.0,2.3,23.7,0.8571,2.0,101.0,37.9,2.0,32.7,0.5211,12.3,0.8332999999999999,1.7,219.3,2.0,75.7,20.3,0.269,2.7,0.6,0.04,2.0,3.0,40.3,0.3944,9.3,0.5329999999999999,0.16670000000000001,0.3,0.44939999999999997,179.0,0.5,8.7,2.0,0.0,9.5,398.3,6.7,5.3,4.4,0.08220000000000001,0.5133,1.0,184.3,5.3,1.3,39.3,50.0,0.387,0.118,3.7,0.0519,1.3,2.7,0.625,24.3,8.7,0.4867,0.625,1.7,131.3,0.0755,2.7,0.0,1.3,0.3226,3.3,2.7,-0.7,0.0,15.4,8.0,6.3,5.4,0.333
2024,Jacksonville,7.7,0.39740000000000003,5.7,0.5002,-15.0,74.3,26.916666666666668,0.5361,0.0,1.7,1.3,18.0,0.44439999999999996,1.3,0.4,0.7,1.0,0.0,0.0,0.3,45.2,1.3,18.0,10.3,107.1,33.06666666666667,0.6765000000000001,0.0,2.7,2.3,20.0,0.7143,1.7,144.7,43.4,3.0,34.0,0.55,11.0,0.5556,1.7,252.3,2.0,63.3,28.3,0.447,3.3,0.6,0.05,2.0,2.7,27.7,0.35,7.0,0.4368,0.44439999999999996,1.3,0.3023,109.3,0.39020000000000005,5.3,3.0,NaN,11.0,361.7,7.4,5.7,4.0,0.0103,0.6301,0.7,160.7,7.0,2.0,56.0,57.7,0.231,-0.216,3.7,0.1101,4.0,3.7,0.3636,21.3,7.0,0.3699,0.5,0.7,115.7,0.0467,1.7,0.0,0.0,0.2188,2.3,1.3,-1.0,NaN,9.3,6.0,4.8,5.4,0.0
2024,Kansas City,12.0,0.49560000000000004,13.0,0.5017,4.3,89.9,29.916666666666668,0.6957,0.3,2.3,2.3,20.7,1.0,1.0,0.2857,0.3,1.7,0.009399999999999999,0.3,1.3,42.1,2.3,13.3,7.3,94.9,30.083333333333332,0.6509,0.0,2.7,2.3,20.7,0.5714,1.3,96.7,41.4,2.0,35.3,0.5323,11.0,0.6667000000000001,1.3,247.3,2.0,63.7,20.7,0.325,2.3,0.5,0.04,1.7,4.0,26.3,0.371,7.7,0.41359999999999997,0.3333,0.7,0.31489999999999996,113.7,0.3611,4.3,2.0,NaN,10.8,361.0,7.0,5.7,4.3,0.0435,0.5304,1.7,211.7,5.3,1.7,50.0,60.3,0.414,0.09,2.7,0.0417,1.3,3.0,0.44439999999999996,28.3,7.3,0.4696,0.25,0.7,116.3,0.0536,2.0,0.0,1.0,0.35479999999999995,3.7,2.7,-0.7,0.0,9.9,7.2,5.4,4.1,1.0
2024,LA Chargers,12.0,0.5528,7.3,0.45520000000000005,8.3,99.5,30.233333333333334,0.6818000000000001,0.0,2.0,2.0,14.0,NaN,0.0,0.8,0.3,0.7,0.033,1.0,0.3,40.6,2.0,4.7,6.3,84.8,29.75,0.7473000000000001,0.0,2.0,1.3,13.7,0.25,0.3,227.7,45.5,1.0,30.3,0.5854,8.0,0.6667000000000001,0.7,175.3,1.7,56.7,11.0,0.194,5.0,2.1,0.09,0.3,1.7,23.7,0.2927,4.0,0.41759999999999997,0.3333,0.3,0.3433,91.7,0.325,4.3,1.0,NaN,7.7,267.0,5.8,4.7,3.9,0.0152,0.4451,1.3,125.7,5.7,1.0,44.7,54.7,0.354,0.16,5.7,0.0959,2.3,2.3,0.4286,30.3,6.0,0.5549000000000001,0.3333,0.7,152.0,0.0808,2.7,0.0,1.7,0.381,5.3,2.0,1.0,0.0,8.4,6.4,5.1,5.0,0.667
2024,LA Rams,4.3,0.48109999999999997,14.7,0.436,-11.3,91.7,28.183333333333334,0.6765000000000001,0.0,1.7,1.7,19.7,0.5714,1.3,0.4,0.3,0.7,0.0127,0.3,0.3,42.6,2.0,16.0,12.3,127.3,31.8,0.7215,0.3,2.0,1.7,23.3,1.0,0.7,96.7,41.4,3.3,26.3,0.4143,9.7,0.6364,2.3,248.7,2.3,62.7,30.3,0.484,2.3,0.4,0.04,2.3,3.7,35.0,0.4857,11.3,0.5585,0.2727,1.0,0.4158,177.0,0.5428999999999999,6.3,3.7,NaN,13.1,425.7,9.4,6.8,5.1,0.0098,0.6188,0.7,231.3,5.3,2.3,45.0,60.3,0.315,-0.169,3.3,0.08929999999999999,3.3,4.3,0.46149999999999997,23.0,6.7,0.3812,0.6667000000000001,1.3,78.0,0.0482,1.3,0.0,1.0,0.3429,4.0,2.0,0.3,NaN,10.1,7.4,5.1,3.4,0.333
2024,Las Vegas,6.7,0.4683,12.7,0.4919,-7.7,95.5,28.8,0.7387,0.0,2.3,1.7,17.3,0.2,0.3,0.3333,0.7,1.7,0.0103,0.3,1.0,44.4,2.0,12.0,15.0,100.5,31.183333333333334,0.6598,0.0,3.3,3.0,18.7,1.0,0.3,199.3,39.9,2.7,32.3,0.625,11.7,0.625,1.7,226.0,1.0,62.3,27.0,0.433,5.0,0.9,0.08,2.3,4.0,28.3,0.3214,6.0,0.4545,0.375,1.0,0.4032,152.7,0.31579999999999997,4.0,2.7,0.0,10.6,378.7,7.0,6.1,5.4,0.027000000000000003,0.691,1.3,244.7,3.7,2.0,28.0,59.3,0.326,-0.107,4.3,0.09759999999999999,4.0,2.3,0.7143,18.3,1.7,0.309,0.3333,0.7,51.0,0.049,1.7,0.0,0.3,0.3243,4.0,2.0,-1.3,1.0,9.0,7.5,5.0,2.8,0.333
2024,Miami,6.7,0.5413,4.3,0.5478000000000001,-13.0,78.0,32.666666666666664,0.6296,0.0,2.0,1.3,17.0,0.1,0.3,0.5714,0.0,1.0,0.027000000000000003,0.7,1.0,43.7,1.0,19.3,4.7,95.0,27.316666666666666,0.6892,0.3,1.7,1.0,17.0,0.5,0.3,186.0,42.9,2.7,24.7,0.5097999999999999,8.7,0.3333,1.0,182.7,1.3,51.7,24.0,0.465,4.3,1.1,0.08,2.0,2.3,25.0,0.4118,7.0,0.4839,0.5556,1.7,0.3801,112.0,0.2667,2.7,3.0,NaN,10.7,294.7,7.4,5.7,4.5,0.0278,0.6071,0.7,223.7,9.0,1.7,79.3,65.3,0.168,-0.296,3.7,0.0924,3.7,2.7,0.25,25.7,5.0,0.39289999999999997,0.3333,0.3,95.0,0.075,2.0,0.0,1.0,0.3721,5.3,1.0,0.0,NaN,9.9,6.9,4.9,3.7,0.333
2024,Minnesota,13.7,0.4069,14.7,0.505,18.3,117.3,27.35,0.6795,0.3,1.7,1.7,17.7,1.0,0.7,0.44439999999999996,0.7,1.3,0.040999999999999995,1.7,0.7,44.3,3.0,3.3,6.7,71.5,32.63333333333333,0.6393,0.0,1.3,1.0,18.3,0.4,1.3,171.0,39.5,1.0,40.7,0.7454999999999999,13.7,0.6667000000000001,0.7,239.3,1.3,66.0,10.0,0.152,4.3,2.2,0.07,1.0,3.0,20.0,0.1818,3.3,0.303,0.3333,0.3,0.2296,71.3,0.3095,4.3,1.0,NaN,9.2,310.7,5.9,4.7,3.6,0.0256,0.5273,2.7,204.7,6.3,1.3,48.7,55.0,0.515,0.364,3.7,0.10339999999999999,3.0,3.3,0.7,26.0,6.7,0.4727,0.1,0.3,125.0,0.1159,5.3,0.0,2.0,0.4571,5.3,3.3,0.7,NaN,11.6,8.4,6.0,4.8,1.0
2024,NY Giants,12.0,0.4778,3.0,0.5093,-6.3,79.9,29.6,0.5905,0.0,1.0,0.7,17.7,0.5,1.0,0.625,1.0,1.7,0.0111,0.3,0.7,41.5,2.0,10.0,11.3,99.8,30.383333333333333,0.7,0.3,2.7,2.3,18.3,0.6,1.0,151.7,45.5,1.7,30.0,0.4727,8.7,0.6667000000000001,1.3,186.3,2.0,61.0,21.3,0.35,3.3,0.8,0.05,1.0,3.0,26.3,0.4182,7.7,0.43170000000000003,0.16670000000000001,0.3,0.414,131.7,0.36840000000000006,4.7,2.0,1.0,8.9,318.0,6.2,5.2,5.0,0.019,0.6011,1.3,189.7,7.7,1.3,61.0,62.7,0.239,-0.11,5.0,0.0708,2.7,3.3,0.6,25.0,5.7,0.39890000000000003,0.3333,0.7,105.0,0.1346,4.7,0.0,1.3,0.375,5.0,2.0,-0.3,0.0,9.2,5.7,4.7,4.2,0.333
2024,NY Jets,9.3,0.5063,13.0,0.5097999999999999,5.0,104.9,30.483333333333334,0.6809000000000001,0.0,1.0,0.7,19.0,0.0,0.0,0.75,0.3,0.7,0.012,0.3,0.3,41.7,3.0,9.7,7.7,82.6,29.516666666666666,0.6506000000000001,0.0,2.7,2.7,18.3,0.75,1.0,154.3,42.1,1.3,27.7,0.4545,8.3,0.25,0.3,150.7,2.7,59.3,17.3,0.292,3.7,0.9,0.06,1.0,3.3,27.0,0.4,7.3,0.4551,0.75,1.0,0.4619,129.3,0.3611,4.3,1.3,NaN,8.4,280.0,5.4,4.7,4.8,0.0106,0.5657,2.0,209.7,6.0,1.0,62.0,58.3,0.383,0.091,4.0,0.050499999999999996,1.7,2.7,0.75,25.3,6.0,0.4343,0.3333,1.0,100.7,0.14429999999999998,4.7,0.0,1.0,0.5676,7.0,3.0,0.3,0.0,9.8,7.0,5.3,4.0,0.667
2024,New England,8.7,0.4841,4.3,0.48350000000000004,-6.0,77.3,29.283333333333335,0.5974,0.0,2.3,2.0,15.7,1.0,1.0,0.5714,0.3,0.3,0.0,0.0,0.0,45.6,1.0,10.3,7.7,103.6,30.7,0.75,0.0,2.0,1.7,19.3,0.3333,0.3,174.3,43.6,2.0,36.0,0.5861999999999999,11.3,0.5,1.0,244.3,1.7,61.3,19.0,0.31,4.0,1.1,0.07,1.7,3.0,22.7,0.3276,6.3,0.3696,0.5,1.0,0.2536,83.0,0.5122,7.0,2.0,NaN,9.0,327.3,6.8,5.3,3.7,0.0,0.49439999999999995,0.3,102.0,4.3,1.3,50.7,59.3,0.219,-0.091,5.3,0.125,3.7,3.0,0.3333,30.0,7.3,0.5056,0.6667000000000001,0.7,144.3,0.069,2.7,0.0,0.7,0.3333,4.7,1.0,0.3,NaN,6.7,5.1,4.2,4.8,0.333
