season,team,1st-half-points-per-game,1st-half-time-of-possession-share-pct,2nd-half-points-per-game,2nd-half-time-of-possession-share-pct,average-scoring-margin,average-team-passer-rating,average-time-of-possession-net-of-ot,completion-pct,defensive-touchdowns-per-game,field-goal-attempts-per-game,field-goals-made-per-game,first-downs-per-game,fourth-down-conversion-pct,fourth-down-conversions-per-game,fumble-recovery-pct,fumbles-lost-per-game,giveaways-per-game,interception-pct,interceptions-per-game,interceptions-thrown-per-game,net-yards-per-punt-attempt,offensive-touchdowns-per-game,opponent-1st-half-points-per-game,opponent-2nd-half-points-per-game,opponent-average-team-passer-rating,opponent-average-time-of-possession-net-of-ot,opponent-completion-pct,opponent-defensive-touchdowns-per-game,opponent-field-goal-attempts-per-game,opponent-field-goals-made-per-game,opponent-first-downs-per-game,opponent-fourth-down-conversion-pct,opponent-fourth-down-conversions-per-game,opponent-net-punt-yards-per-game,opponent-net-yards-per-punt-attempt,opponent-offensive-touchdowns-per-game,opponent-pass-attempts-per-game,opponent-passing-first-down-pct,opponent-passing-first-downs-per-game,opponent-passing-touchdown-pct,opponent-passing-touchdowns-per-game,opponent-passing-yards-per-game,opponent-penalty-first-downs-per-game,opponent-plays-per-game,opponent-points-per-game,opponent-points-per-play,opponent-punt-attempts-per-game,opponent-punts-per-offensive-score,opponent-punts-per-play,opponent-red-zone-scores-per-game,opponent-red-zone-scoring-attempts-per-game,opponent-rushing-attempts-per-game,opponent-rushing-first-down-pct,opponent-rushing-first-downs-per-game,opponent-rushing-play-pct,opponent-rushing-touchdown-pct,opponent-rushing-touchdowns-per-game,opponent-rushing-yards-pct,opponent-rushing-yards-per-game,opponent-third-down-conversion-pct,opponent-third-down-conversions-per-game,opponent-touchdowns-per-game,opponent-two-point-conversion-pct,opponent-yards-per-completion,opponent-yards-per-game,opponent-yards-per-pass-attempt,opponent-yards-per-play,opponent-yards-per-rush-attempt,pass-intercepted-pct,passing-play-pct,passing-touchdowns-per-game,passing-yards-per-game,penalties-per-game,penalty-first-downs-per-game,penalty-yards-per-game,plays-per-game,points-per-play,points-per-play-margin,punt-attempts-per-game,qb-sacked-pct,qb-sacked-per-game,red-zone-scoring-attempts-per-game,red-zone-scoring-pct,rushing-attempts-per-game,rushing-first-downs-per-game,rushing-play-pct,rushing-touchdown-pct,rushing-touchdowns-per-game,rushing-yards-per-game,sack-pct,sacks-per-game,special-teams-touchdowns-per-game,takeaways-per-game,third-down-conversion-pct,third-down-conversions-per-game,touchdowns-per-game,turnover-margin-per-game,two-point-conversion-pct,yards-per-completion,yards-per-pass-attempt,yards-per-play,yards-per-rush-attempt,percent
2024,Minnesota,17.3,0.4251,11.8,0.5275,14.3,118.9,28.566666666666663,0.6887000000000001,0.3,1.5,1.5,18.8,0.6667000000000001,0.5,0.4167,1.0,1.8,0.0455,2.0,0.8,43.2,3.3,4.3,10.5,75.0,31.416666666666668,0.625,0.0,1.5,0.8,19.8,0.3333,1.0,170.8,42.7,1.8,44.0,0.7595000000000001,15.0,0.8571,1.5,274.3,1.5,68.0,14.8,0.217,4.0,1.6,0.06,1.8,3.5,19.8,0.1646,3.3,0.2904,0.1429,0.3,0.2147,75.0,0.3148,4.3,1.8,1.0,10.0,349.3,6.2,5.1,3.8,0.0283,0.5109,2.8,217.0,6.5,1.8,50.3,57.3,0.507,0.29,4.0,0.094,2.8,3.8,0.6667000000000001,28.0,7.0,0.4891,0.1429,0.5,123.8,0.0881,4.3,0.0,2.5,0.4347999999999999,5.0,3.5,0.8,0,11.9,8.8,6.0,4.4,1.0
2024,NY Giants,11.3,0.5158,3.8,0.5213,-6.0,80.3,31.1,0.6275999999999999,0.0,2.0,1.8,17.3,0.6,1.5,0.6,0.8,1.5,0.0085,0.3,0.8,41.7,1.5,11.0,10.0,106.5,28.883333333333333,0.7265,0.3,2.8,2.3,17.3,0.6667000000000001,1.0,144.5,44.5,1.8,29.3,0.5072,8.8,0.75,1.5,193.0,1.5,58.5,21.0,0.359,3.3,0.8,0.06,1.0,2.5,25.5,0.4058,7.0,0.4359,0.125,0.3,0.3809,118.8,0.3542,4.3,2.0,1.0,9.1,311.8,6.6,5.3,4.7,0.0207,0.6087,1.0,211.5,6.8,1.0,54.5,63.3,0.237,-0.122,4.0,0.0584,2.3,3.0,0.5,24.8,5.3,0.3913,0.3333,0.5,85.3,0.1135999999999999,3.8,0.0,1.0,0.3571,5.0,1.5,-0.5,0.0,9.3,6.1,4.7,3.4,0.25
2024,NY Jets,8.5,0.5181,10.5,0.5085000000000001,3.5,94.8,30.78333333333333,0.6470999999999999,0.0,1.8,1.3,18.3,0.0,0.0,0.6667000000000001,0.5,0.8,0.0093,0.3,0.3,42.7,2.3,7.3,8.3,78.6,29.2,0.6111,0.0,2.5,2.3,16.8,0.75,0.8,192.8,40.6,1.3,27.0,0.4179,7.0,0.4,0.5,128.0,2.3,58.5,15.5,0.265,4.8,1.4,0.08,1.0,2.8,28.0,0.4478,7.5,0.4785999999999999,0.6,0.8,0.501,128.5,0.32,4.0,1.3,0,7.8,256.5,4.7,4.4,4.6,0.0074,0.5959,1.5,203.3,7.8,1.3,69.0,61.3,0.31,0.045,4.8,0.0684999999999999,2.5,2.5,0.6,24.8,5.5,0.4040999999999999,0.3333,0.8,91.5,0.1148,3.5,0.0,1.0,0.4629999999999999,6.3,2.3,0.3,0.0,9.2,6.5,4.8,3.7,0.5
2024,New England,7.3,0.4804,5.8,0.4821,-8.8,75.4,29.066666666666663,0.5963,0.3,2.3,2.0,14.8,0.6667000000000001,1.0,0.5,0.8,1.0,0.0074,0.3,0.3,45.5,1.0,12.8,8.3,100.8,30.916666666666668,0.7111,0.0,2.3,2.0,19.3,0.3333,0.3,154.3,41.1,2.0,33.8,0.5974,11.5,0.5,1.0,254.0,1.5,61.0,21.8,0.357,3.8,0.9,0.06,1.8,3.3,25.0,0.3247,6.3,0.4097999999999999,0.5,1.0,0.281,99.3,0.5185,7.0,2.0,0,10.6,353.3,7.5,5.8,4.0,0.0092,0.525,0.5,112.3,4.0,1.5,43.0,60.0,0.217,-0.14,5.0,0.1349,4.3,2.8,0.3636,28.5,6.0,0.475,0.4,0.5,126.5,0.0625,2.3,0.0,1.0,0.3276,4.8,1.3,0.0,0,6.9,5.1,4.0,4.4,0.25
2024,New Orleans,20.5,0.5222,11.3,0.5663,14.3,102.9,32.65,0.7129000000000001,0.0,2.0,2.0,20.8,0.3333,0.3,0.3333,0.5,1.3,0.0411,1.5,0.8,39.8,3.8,9.0,8.5,68.0,27.33333333333333,0.6233,0.5,2.5,2.3,16.3,0.3333,0.8,85.5,31.1,1.0,36.5,0.6154,10.0,0.1667,0.3,233.8,1.5,59.8,17.5,0.293,2.8,0.7,0.05,0.5,2.3,20.3,0.2923,4.8,0.3389,0.5,0.8,0.2922,96.5,0.3542,4.3,1.5,1.0,10.3,330.3,6.4,5.5,4.8,0.0297,0.4321,1.5,201.5,6.0,1.3,55.0,60.8,0.523,0.23,2.5,0.0381,1.0,4.0,0.75,34.5,11.3,0.5679,0.6,2.3,147.5,0.0759,3.0,0.0,2.0,0.5318999999999999,6.3,3.8,0.8,0.0,11.2,8.2,5.7,4.3,0.5
2024,Philadelphia,7.8,0.4918,13.8,0.5449,-2.5,85.7,31.1,0.6818000000000001,0.0,1.3,1.0,20.8,0.5556,1.3,0.2221999999999999,1.0,2.0,0.0147,0.5,1.0,42.9,2.5,13.0,11.0,93.1,28.9,0.5956,0.0,2.8,2.5,20.5,0.6,0.8,115.0,38.3,2.5,34.0,0.5488000000000001,11.3,0.7,1.8,237.0,1.8,61.3,24.0,0.392,3.0,0.6,0.05,1.8,4.0,25.8,0.3659,7.5,0.4204,0.3,0.8,0.352,128.8,0.3696,4.3,2.5,0.0,11.7,365.8,7.0,6.0,5.0,0.0302999999999999,0.5472,1.0,211.8,7.0,1.3,49.0,66.3,0.325,-0.067,2.8,0.0897,3.3,4.3,0.4706,30.0,8.8,0.4528,0.6,1.5,153.8,0.0423,1.5,0.0,0.5,0.4074,5.5,2.5,-1.5,1.0,9.4,7.0,5.5,5.1,0.5
2024,Pittsburgh,7.3,0.5257999999999999,11.5,0.5815,5.5,98.0,33.21666666666667,0.7064,0.0,3.0,2.8,18.8,0.0,0.0,0.4443999999999999,0.5,0.8,0.036,1.0,0.3,41.8,1.5,9.3,4.0,80.5,26.766666666666666,0.6215999999999999,0.0,1.8,1.5,15.0,0.6667000000000001,0.5,230.3,43.9,1.3,27.8,0.6,9.0,0.8,1.0,175.0,0.8,53.8,13.3,0.247,5.3,1.9,0.1,1.0,2.8,23.3,0.35,5.3,0.4326,0.2,0.3,0.3314,86.8,0.3191,3.8,1.3,0,10.1,261.8,6.3,4.9,3.7,0.0092,0.4629999999999999,0.8,189.3,7.0,3.0,51.5,64.3,0.292,0.045,4.3,0.084,2.5,3.0,0.4167,34.5,7.5,0.537,0.5,0.8,128.5,0.0902,2.8,0.0,1.3,0.4386,6.3,1.5,0.5,0,9.8,7.6,4.9,3.7,0.75
2024,San Francisco,14.3,0.5729,11.5,0.5813,5.3,104.9,34.61666666666667,0.6884999999999999,0.0,3.0,2.8,23.0,0.5,0.5,0.5625,0.8,1.3,0.0265,0.8,0.5,32.1,2.3,7.5,13.0,92.8,25.366666666666667,0.6283,0.3,1.8,1.8,15.5,0.5,0.8,143.5,44.2,2.3,28.3,0.5806,9.0,0.6,1.5,199.0,1.3,55.0,20.5,0.373,3.3,0.8,0.06,1.8,3.0,23.3,0.3387,5.3,0.4227,0.3,0.8,0.326,96.3,0.46,5.8,2.5,0.0,11.2,295.3,7.0,5.4,4.1,0.0163999999999999,0.5075999999999999,1.3,271.5,5.3,2.3,56.0,65.5,0.393,0.02,2.3,0.0827,2.8,4.0,0.5,32.3,7.3,0.4924,0.4443999999999999,1.0,141.8,0.1101999999999999,3.5,0.0,1.8,0.4468,5.3,2.3,0.5,0,12.9,9.3,6.3,4.4,0.5
2024,Seattle,12.5,0.4467,12.3,0.5613,4.3,91.2,30.1,0.7232999999999999,0.0,2.0,1.5,24.0,0.5,0.5,0.2221999999999999,0.5,1.5,0.0167,0.5,1.0,38.6,3.0,12.5,8.8,88.6,29.9,0.6667000000000001,0.0,2.0,1.5,16.5,0.25,0.3,257.5,44.8,2.3,30.0,0.5303,8.8,0.4443999999999999,1.0,167.5,1.5,60.3,21.3,0.353,5.8,1.5,0.1,2.0,3.8,26.8,0.3788,6.3,0.444,0.5556,1.3,0.4097,116.3,0.2885,3.8,2.3,0,8.4,283.8,5.6,4.7,4.3,0.0252,0.6439,1.0,280.8,8.0,3.0,63.3,66.0,0.386,0.034,4.3,0.0647,2.8,2.5,0.6,23.5,6.8,0.3560999999999999,0.6667000000000001,2.0,106.3,0.1045,3.5,0.0,0.8,0.3958,4.8,3.0,-0.8,0.0,9.8,7.4,5.9,4.5,0.75
2024,Tampa Bay,15.0,0.5578,9.3,0.4750999999999999,4.8,106.9,30.98333333333333,0.7054,0.0,1.8,1.8,20.5,0.3333,0.3,0.5455,0.3,0.8,0.0137,0.5,0.5,39.1,2.8,10.0,9.5,78.1,29.0,0.6507,0.0,2.3,1.8,20.5,0.6364,1.8,133.3,44.4,2.0,36.5,0.4512,9.3,0.125,0.3,203.8,1.8,64.8,19.5,0.301,3.0,0.8,0.05,2.0,4.3,26.3,0.4634,9.5,0.4054,0.875,1.8,0.3922,131.5,0.3725,4.8,2.0,0.0,8.6,335.3,5.6,5.2,5.0,0.0155,0.605,2.0,223.0,4.8,2.3,30.0,59.5,0.408,0.106,3.5,0.1042,3.8,3.8,0.6,23.5,5.0,0.395,0.2727,0.8,96.0,0.0519,2.0,0.0,1.3,0.4255,5.0,2.8,0.5,0,9.8,7.6,5.4,4.1,0.6
2024,Tennessee,10.8,0.5501,9.0,0.5103,-2.8,72.0,31.8,0.6609,0.0,1.8,1.8,17.5,0.4,0.5,0.2857,0.8,2.3,0.0,0.0,1.5,36.5,2.0,8.3,14.3,84.9,28.183333333333334,0.59,0.5,2.3,2.3,14.0,0.6,0.8,215.8,39.2,1.5,25.0,0.4286,6.0,0.3333,0.8,124.0,1.3,55.5,22.5,0.405,5.5,1.2,0.1,0.8,1.8,28.3,0.4821,6.8,0.509,0.3333,0.8,0.4913,119.8,0.2744999999999999,3.5,2.3,0.5,8.4,243.8,5.0,4.4,4.2,0.0521999999999999,0.5550999999999999,1.0,145.0,5.8,2.3,44.8,59.0,0.335,-0.071,5.0,0.1221,4.0,2.8,0.5455,26.3,7.3,0.4449,0.5,1.0,111.3,0.0825999999999999,2.3,0.0,0.5,0.2766,3.3,2.0,-1.8,0,7.6,6.0,4.3,4.2,0.25
2024,Washington,13.5,0.5163,16.8,0.5697,4.8,107.4,32.56666666666667,0.8208,0.0,3.0,2.5,23.8,1.0,1.5,0.75,0.0,0.3,0.0,0.0,0.3,42.8,3.3,12.0,13.5,123.3,27.416666666666668,0.7203,0.0,1.5,1.3,21.8,0.6667000000000001,1.0,69.3,39.6,3.3,29.5,0.5632,12.3,0.7692,2.5,220.5,1.5,57.5,25.5,0.443,1.8,0.4,0.03,2.5,3.5,26.0,0.3678,8.0,0.4522,0.2307999999999999,0.8,0.3824,136.5,0.5476,5.8,3.3,0.0,10.4,357.0,7.5,6.2,5.3,0.0093999999999999,0.4618,0.8,213.0,6.3,2.0,49.3,62.3,0.486,0.042,1.0,0.0783,2.3,4.3,0.5882000000000001,33.5,10.5,0.5382,0.7692,2.5,169.3,0.0635,2.0,0.0,0.5,0.5349,5.8,3.3,0.3,0.5,9.8,8.5,6.1,5.1,0.75
