,season,week,team,stat,data
69,2015,21,Pittsburgh,points-per-play-margin,0.101
70,2015,21,Seattle,points-per-play-margin,0.098
71,2015,21,Minnesota,points-per-play-margin,0.072
72,2015,21,Denver,points-per-play-margin,0.052
73,2015,21,NY Jets,points-per-play-margin,0.05
74,2015,21,Green Bay,points-per-play-margin,0.035
75,2015,21,Buffalo,points-per-play-margin,0.02
76,2015,21,LA Rams,points-per-play-margin,0.002
77,2015,21,NY Giants,points-per-play-margin,-0.001
78,2015,21,Washington,points-per-play-margin,-0.008
79,2015,21,Las Vegas,points-per-play-margin,-0.012
80,2015,21,Atlanta,points-per-play-margin,-0.031
81,2015,21,Philadelphia,points-per-play-margin,-0.033
82,2015,21,Jacksonville,points-per-play-margin,-0.035
83,2015,21,Houston,points-per-play-margin,-0.042
84,2015,21,Miami,points-per-play-margin,-0.044
85,2015,21,Detroit,points-per-play-margin,-0.053
86,2015,21,Tampa Bay,points-per-play-margin,-0.062
87,2015,21,Indianapolis,points-per-play-margin,-0.064
88,2015,21,Chicago,points-per-play-margin,-0.078
89,2015,21,Dallas,points-per-play-margin,-0.092
90,2015,21,Baltimore,points-per-play-margin,-0.098
91,2015,21,New Orleans,points-per-play-margin,-0.105
92,2015,21,San Francisco,points-per-play-margin,-0.112
93,2015,21,Tennessee,points-per-play-margin,-0.115
94,2015,21,LA Chargers,points-per-play-margin,-0.124
95,2015,21,Cleveland,points-per-play-margin,-0.166
96,2015,21,Carolina,touchdowns-per-game,3.8
97,2015,21,Arizona,touchdowns-per-game,3.5
98,2015,21,New Orleans,touchdowns-per-game,3.2
99,2015,21,New England,touchdowns-per-game,3.2
100,2015,21,Cincinnati,touchdowns-per-game,3.1
101,2015,21,Seattle,touchdowns-per-game,2.9
102,2015,21,NY Giants,touchdowns-per-game,2.9
103,2015,21,Buffalo,touchdowns-per-game,2.8
104,2015,21,Philadelphia,touchdowns-per-game,2.8
105,2015,21,Kansas City,touchdowns-per-game,2.8
106,2015,21,Jacksonville,touchdowns-per-game,2.8
107,2015,21,NY Jets,touchdowns-per-game,2.8
108,2015,21,Washington,touchdowns-per-game,2.7
109,2015,21,Green Bay,touchdowns-per-game,2.7
110,2015,21,Las Vegas,touchdowns-per-game,2.6
111,2015,21,Detroit,touchdowns-per-game,2.6
112,2015,21,Pittsburgh,touchdowns-per-game,2.6
113,2015,21,Miami,touchdowns-per-game,2.4
114,2015,21,Atlanta,touchdowns-per-game,2.4
115,2015,21,Indianapolis,touchdowns-per-game,2.3
116,2015,21,Tennessee,touchdowns-per-game,2.3
117,2015,21,Tampa Bay,touchdowns-per-game,2.3
118,2015,21,Houston,touchdowns-per-game,2.3
119,2015,21,Denver,touchdowns-per-game,2.3
120,2015,21,Minnesota,touchdowns-per-game,2.2
121,2015,21,LA Chargers,touchdowns-per-game,2.2
122,2015,21,Chicago,touchdowns-per-game,2.1
123,2015,21,Baltimore,touchdowns-per-game,2.1
124,2015,21,LA Rams,touchdowns-per-game,1.9
125,2015,21,Cleveland,touchdowns-per-game,1.8
126,2015,21,Dallas,touchdowns-per-game,1.6
127,2015,21,San Francisco,touchdowns-per-game,1.5
128,2015,21,Arizona,red-zone-scoring-attempts-per-game,3.9
129,2015,21,Carolina,red-zone-scoring-attempts-per-game,3.9
130,2015,21,New England,red-zone-scoring-attempts-per-game,3.8
131,2015,21,New Orleans,red-zone-scoring-attempts-per-game,3.6
132,2015,21,Cincinnati,red-zone-scoring-attempts-per-game,3.5
133,2015,21,Pittsburgh,red-zone-scoring-attempts-per-game,3.5
134,2015,21,Kansas City,red-zone-scoring-attempts-per-game,3.4
135,2015,21,Jacksonville,red-zone-scoring-attempts-per-game,3.4
136,2015,21,NY Giants,red-zone-scoring-attempts-per-game,3.4
137,2015,21,Green Bay,red-zone-scoring-attempts-per-game,3.3
138,2015,21,NY Jets,red-zone-scoring-attempts-per-game,3.3
139,2015,21,Atlanta,red-zone-scoring-attempts-per-game,3.3
140,2015,21,Tampa Bay,red-zone-scoring-attempts-per-game,3.2
141,2015,21,Washington,red-zone-scoring-attempts-per-game,3.1
142,2015,21,Detroit,red-zone-scoring-attempts-per-game,3.1
143,2015,21,Chicago,red-zone-scoring-attempts-per-game,3.1
144,2015,21,Indianapolis,red-zone-scoring-attempts-per-game,3.1
145,2015,21,Seattle,red-zone-scoring-attempts-per-game,3.0
146,2015,21,Cleveland,red-zone-scoring-attempts-per-game,2.9
147,2015,21,Baltimore,red-zone-scoring-attempts-per-game,2.9
148,2015,21,Dallas,red-zone-scoring-attempts-per-game,2.8
149,2015,21,LA Chargers,red-zone-scoring-attempts-per-game,2.8
150,2015,21,Houston,red-zone-scoring-attempts-per-game,2.7
151,2015,21,Miami,red-zone-scoring-attempts-per-game,2.7
152,2015,21,Philadelphia,red-zone-scoring-attempts-per-game,2.7
153,2015,21,Denver,red-zone-scoring-attempts-per-game,2.7
154,2015,21,Minnesota,red-zone-scoring-attempts-per-game,2.6
155,2015,21,Las Vegas,red-zone-scoring-attempts-per-game,2.6
156,2015,21,Tennessee,red-zone-scoring-attempts-per-game,2.5
157,2015,21,San Francisco,red-zone-scoring-attempts-per-game,2.4
158,2015,21,Buffalo,red-zone-scoring-attempts-per-game,2.4
159,2015,21,LA Rams,red-zone-scoring-attempts-per-game,2.3
160,2015,21,Carolina,red-zone-scoring-pct,70.00%
161,2015,21,Detroit,red-zone-scoring-pct,69.39%
162,2015,21,NY Jets,red-zone-scoring-pct,66.04%
163,2015,21,New England,red-zone-scoring-pct,65.22%
164,2015,21,Cincinnati,red-zone-scoring-pct,65.00%
165,2015,21,Tennessee,red-zone-scoring-pct,65.00%
166,2015,21,LA Chargers,red-zone-scoring-pct,63.64%
167,2015,21,Las Vegas,red-zone-scoring-pct,60.98%
168,2015,21,New Orleans,red-zone-scoring-pct,60.34%
169,2015,21,Arizona,red-zone-scoring-pct,60.00%
170,2015,21,Washington,red-zone-scoring-pct,58.49%
171,2015,21,Kansas City,red-zone-scoring-pct,57.38%
172,2015,21,Pittsburgh,red-zone-scoring-pct,57.14%
173,2015,21,Houston,red-zone-scoring-pct,56.52%
174,2015,21,Philadelphia,red-zone-scoring-pct,55.81%
175,2015,21,Seattle,red-zone-scoring-pct,55.56%
176,2015,21,Green Bay,red-zone-scoring-pct,55.00%
177,2015,21,Atlanta,red-zone-scoring-pct,54.72%
178,2015,21,Jacksonville,red-zone-scoring-pct,53.70%
179,2015,21,Miami,red-zone-scoring-pct,53.49%
180,2015,21,Indianapolis,red-zone-scoring-pct,53.06%
181,2015,21,Tampa Bay,red-zone-scoring-pct,52.94%
182,2015,21,LA Rams,red-zone-scoring-pct,52.78%
183,2015,21,Buffalo,red-zone-scoring-pct,50.00%
184,2015,21,Chicago,red-zone-scoring-pct,48.98%
185,2015,21,Baltimore,red-zone-scoring-pct,48.94%
186,2015,21,Denver,red-zone-scoring-pct,47.92%
187,2015,21,Minnesota,red-zone-scoring-pct,47.73%
188,2015,21,NY Giants,red-zone-scoring-pct,44.44%
189,2015,21,Dallas,red-zone-scoring-pct,44.44%
190,2015,21,San Francisco,red-zone-scoring-pct,43.59%
191,2015,21,Cleveland,red-zone-scoring-pct,38.30%
192,2015,21,Minnesota,two-point-conversion-pct,100.00%
193,2015,21,Dallas,two-point-conversion-pct,100.00%
194,2015,21,Arizona,two-point-conversion-pct,100.00%
195,2015,21,Carolina,two-point-conversion-pct,100.00%
196,2015,21,Cincinnati,two-point-conversion-pct,100.00%
197,2015,21,Green Bay,two-point-conversion-pct,71.43%
198,2015,21,Washington,two-point-conversion-pct,66.67%
199,2015,21,Pittsburgh,two-point-conversion-pct,66.67%
200,2015,21,Miami,two-point-conversion-pct,66.67%
201,2015,21,Houston,two-point-conversion-pct,66.67%
202,2015,21,LA Chargers,two-point-conversion-pct,66.67%
203,2015,21,Tennessee,two-point-conversion-pct,60.00%
204,2015,21,Indianapolis,two-point-conversion-pct,50.00%
205,2015,21,San Francisco,two-point-conversion-pct,50.00%
206,2015,21,Cleveland,two-point-conversion-pct,50.00%
207,2015,21,Kansas City,two-point-conversion-pct,50.00%
208,2015,21,Denver,two-point-conversion-pct,50.00%
209,2015,21,NY Giants,two-point-conversion-pct,50.00%
210,2015,21,LA Rams,two-point-conversion-pct,50.00%
211,2015,21,Chicago,two-point-conversion-pct,40.00%
212,2015,21,Buffalo,two-point-conversion-pct,40.00%
213,2015,21,Atlanta,two-point-conversion-pct,33.33%
214,2015,21,Las Vegas,two-point-conversion-pct,33.33%
215,2015,21,Tampa Bay,two-point-conversion-pct,33.33%
216,2015,21,New Orleans,two-point-conversion-pct,25.00%
217,2015,21,Baltimore,two-point-conversion-pct,25.00%
218,2015,21,Jacksonville,two-point-conversion-pct,20.00%
219,2015,21,Seattle,two-point-conversion-pct,20.00%
220,2015,21,Detroit,two-point-conversion-pct,0.00%
221,2015,21,New England,two-point-conversion-pct,0.00%
222,2015,21,NY Jets,two-point-conversion-pct,--
223,2015,21,Philadelphia,two-point-conversion-pct,--
224,2015,21,Carolina,offensive-touchdowns-per-game,3.4
225,2015,21,Arizona,offensive-touchdowns-per-game,3.1
226,2015,21,New England,offensive-touchdowns-per-game,3.1
227,2015,21,New Orleans,offensive-touchdowns-per-game,3.0
228,2015,21,Cincinnati,offensive-touchdowns-per-game,3.0
229,2015,21,NY Jets,offensive-touchdowns-per-game,2.8
230,2015,21,Seattle,offensive-touchdowns-per-game,2.7
231,2015,21,Buffalo,offensive-touchdowns-per-game,2.6
232,2015,21,Las Vegas,offensive-touchdowns-per-game,2.6
233,2015,21,NY Giants,offensive-touchdowns-per-game,2.6
234,2015,21,Detroit,offensive-touchdowns-per-game,2.5
235,2015,21,Jacksonville,offensive-touchdowns-per-game,2.5
236,2015,21,Green Bay,offensive-touchdowns-per-game,2.5
237,2015,21,Pittsburgh,offensive-touchdowns-per-game,2.4
238,2015,21,Washington,offensive-touchdowns-per-game,2.4
239,2015,21,Kansas City,offensive-touchdowns-per-game,2.4
240,2015,21,Philadelphia,offensive-touchdowns-per-game,2.4
241,2015,21,Miami,offensive-touchdowns-per-game,2.2
242,2015,21,Tennessee,offensive-touchdowns-per-game,2.2
243,2015,21,Atlanta,offensive-touchdowns-per-game,2.1
244,2015,21,Chicago,offensive-touchdowns-per-game,2.1
245,2015,21,Tampa Bay,offensive-touchdowns-per-game,2.1
246,2015,21,LA Chargers,offensive-touchdowns-per-game,2.1
247,2015,21,Houston,offensive-touchdowns-per-game,2.1
248,2015,21,Indianapolis,offensive-touchdowns-per-game,2.0
249,2015,21,Denver,offensive-touchdowns-per-game,1.9
250,2015,21,Minnesota,offensive-touchdowns-per-game,1.9
251,2015,21,Baltimore,offensive-touchdowns-per-game,1.8
252,2015,21,LA Rams,offensive-touchdowns-per-game,1.7
253,2015,21,Cleveland,offensive-touchdowns-per-game,1.6
254,2015,21,Dallas,offensive-touchdowns-per-game,1.5
255,2015,21,San Francisco,offensive-touchdowns-per-game,1.4
256,2015,21,Carolina,defensive-touchdowns-per-game,0.4
257,2015,21,Arizona,defensive-touchdowns-per-game,0.3
258,2015,21,Kansas City,defensive-touchdowns-per-game,0.3
259,2015,21,Indianapolis,defensive-touchdowns-per-game,0.3
260,2015,21,Denver,defensive-touchdowns-per-game,0.3
261,2015,21,NY Giants,defensive-touchdowns-per-game,0.3
262,2015,21,Philadelphia,defensive-touchdowns-per-game,0.3
263,2015,21,Atlanta,defensive-touchdowns-per-game,0.3
264,2015,21,LA Rams,defensive-touchdowns-per-game,0.2
265,2015,21,Jacksonville,defensive-touchdowns-per-game,0.2
266,2015,21,Miami,defensive-touchdowns-per-game,0.2
267,2015,21,Tampa Bay,defensive-touchdowns-per-game,0.2
268,2015,21,Buffalo,defensive-touchdowns-per-game,0.2
269,2015,21,Minnesota,defensive-touchdowns-per-game,0.2
270,2015,21,Houston,defensive-touchdowns-per-game,0.2
271,2015,21,Green Bay,defensive-touchdowns-per-game,0.2
272,2015,21,Seattle,defensive-touchdowns-per-game,0.2
273,2015,21,Baltimore,defensive-touchdowns-per-game,0.1
274,2015,21,Detroit,defensive-touchdowns-per-game,0.1
275,2015,21,Tennessee,defensive-touchdowns-per-game,0.1
276,2015,21,Cleveland,defensive-touchdowns-per-game,0.1
277,2015,21,Washington,defensive-touchdowns-per-game,0.1
278,2015,21,Pittsburgh,defensive-touchdowns-per-game,0.1
279,2015,21,New England,defensive-touchdowns-per-game,0.1
280,2015,21,LA Chargers,defensive-touchdowns-per-game,0.1
281,2015,21,Dallas,defensive-touchdowns-per-game,0.1
282,2015,21,New Orleans,defensive-touchdowns-per-game,0.1
283,2015,21,Las Vegas,defensive-touchdowns-per-game,0.1
284,2015,21,San Francisco,defensive-touchdowns-per-game,0.1
285,2015,21,Cincinnati,defensive-touchdowns-per-game,0.1
286,2015,21,Chicago,defensive-touchdowns-per-game,0.0
287,2015,21,NY Jets,defensive-touchdowns-per-game,0.0
288,2015,21,Philadelphia,special-teams-touchdowns-per-game,0.2
289,2015,21,Minnesota,special-teams-touchdowns-per-game,0.2
290,2015,21,Washington,special-teams-touchdowns-per-game,0.2
291,2015,21,NY Giants,special-teams-touchdowns-per-game,0.1
292,2015,21,Baltimore,special-teams-touchdowns-per-game,0.1
293,2015,21,New Orleans,special-teams-touchdowns-per-game,0.1
294,2015,21,Seattle,special-teams-touchdowns-per-game,0.1
295,2015,21,LA Rams,special-teams-touchdowns-per-game,0.1
296,2015,21,Dallas,special-teams-touchdowns-per-game,0.1
297,2015,21,Jacksonville,special-teams-touchdowns-per-game,0.1
298,2015,21,Miami,special-teams-touchdowns-per-game,0.1
299,2015,21,Cleveland,special-teams-touchdowns-per-game,0.1
300,2015,21,Arizona,special-teams-touchdowns-per-game,0.1
301,2015,21,Kansas City,special-teams-touchdowns-per-game,0.1
302,2015,21,Denver,special-teams-touchdowns-per-game,0.1
303,2015,21,Pittsburgh,special-teams-touchdowns-per-game,0.1
304,2015,21,Houston,special-teams-touchdowns-per-game,0.0
305,2015,21,Tampa Bay,special-teams-touchdowns-per-game,0.0
306,2015,21,New England,special-teams-touchdowns-per-game,0.0
307,2015,21,Buffalo,special-teams-touchdowns-per-game,0.0
308,2015,21,Carolina,special-teams-touchdowns-per-game,0.0
309,2015,21,LA Chargers,special-teams-touchdowns-per-game,0.0
310,2015,21,Green Bay,special-teams-touchdowns-per-game,0.0
311,2015,21,Cincinnati,special-teams-touchdowns-per-game,0.0
312,2015,21,Indianapolis,special-teams-touchdowns-per-game,0.0
313,2015,21,Atlanta,special-teams-touchdowns-per-game,0.0
314,2015,21,Las Vegas,special-teams-touchdowns-per-game,0.0
315,2015,21,Detroit,special-teams-touchdowns-per-game,0.0
316,2015,21,Chicago,special-teams-touchdowns-per-game,0.0
317,2015,21,San Francisco,special-teams-touchdowns-per-game,0.0
318,2015,21,NY Jets,special-teams-touchdowns-per-game,0.0
319,2015,21,Tennessee,special-teams-touchdowns-per-game,0.0
320,2015,21,Carolina,1st-half-points-per-game,17.8
321,2015,21,New England,1st-half-points-per-game,14.3
322,2015,21,Arizona,1st-half-points-per-game,14.1
323,2015,21,Kansas City,1st-half-points-per-game,13.7
324,2015,21,New Orleans,1st-half-points-per-game,13.6
325,2015,21,Washington,1st-half-points-per-game,13.1
326,2015,21,NY Giants,1st-half-points-per-game,13.1
327,2015,21,Cincinnati,1st-half-points-per-game,12.7
328,2015,21,Las Vegas,1st-half-points-per-game,12.1
329,2015,21,Detroit,1st-half-points-per-game,12.0
330,2015,21,Buffalo,1st-half-points-per-game,11.9
331,2015,21,Pittsburgh,1st-half-points-per-game,11.8
332,2015,21,Seattle,1st-half-points-per-game,11.4
333,2015,21,Philadelphia,1st-half-points-per-game,11.0
334,2015,21,Tampa Bay,1st-half-points-per-game,10.9
335,2015,21,Denver,1st-half-points-per-game,10.9
336,2015,21,NY Jets,1st-half-points-per-game,10.9
337,2015,21,Atlanta,1st-half-points-per-game,10.7
338,2015,21,Chicago,1st-half-points-per-game,10.4
339,2015,21,Green Bay,1st-half-points-per-game,10.3
340,2015,21,LA Chargers,1st-half-points-per-game,10.3
341,2015,21,LA Rams,1st-half-points-per-game,10.1
342,2015,21,Indianapolis,1st-half-points-per-game,10.1
343,2015,21,Jacksonville,1st-half-points-per-game,10.1
344,2015,21,Minnesota,1st-half-points-per-game,10.0
345,2015,21,Miami,1st-half-points-per-game,10.0
346,2015,21,Baltimore,1st-half-points-per-game,9.5
347,2015,21,Cleveland,1st-half-points-per-game,8.8
348,2015,21,Tennessee,1st-half-points-per-game,8.6
349,2015,21,Dallas,1st-half-points-per-game,8.4
350,2015,21,Houston,1st-half-points-per-game,7.9
351,2015,21,San Francisco,1st-half-points-per-game,7.4
352,2015,21,Arizona,2nd-half-points-per-game,15.1
353,2015,21,Carolina,2nd-half-points-per-game,14.1
354,2015,21,New England,2nd-half-points-per-game,14.0
355,2015,21,Seattle,2nd-half-points-per-game,14.0
356,2015,21,Pittsburgh,2nd-half-points-per-game,13.6
357,2015,21,Jacksonville,2nd-half-points-per-game,13.4
358,2015,21,Green Bay,2nd-half-points-per-game,13.2
359,2015,21,NY Giants,2nd-half-points-per-game,13.2
360,2015,21,NY Jets,2nd-half-points-per-game,12.8
361,2015,21,Cincinnati,2nd-half-points-per-game,12.7
362,2015,21,Philadelphia,2nd-half-points-per-game,12.2
363,2015,21,Houston,2nd-half-points-per-game,12.0
364,2015,21,Minnesota,2nd-half-points-per-game,11.8
365,2015,21,Buffalo,2nd-half-points-per-game,11.8
366,2015,21,Kansas City,2nd-half-points-per-game,11.6
367,2015,21,New Orleans,2nd-half-points-per-game,11.5
368,2015,21,Baltimore,2nd-half-points-per-game,10.8
369,2015,21,Washington,2nd-half-points-per-game,10.8
370,2015,21,Chicago,2nd-half-points-per-game,10.6
371,2015,21,Denver,2nd-half-points-per-game,10.6
372,2015,21,Indianapolis,2nd-half-points-per-game,10.3
373,2015,21,Tampa Bay,2nd-half-points-per-game,10.3
374,2015,21,Detroit,2nd-half-points-per-game,10.2
375,2015,21,Atlanta,2nd-half-points-per-game,10.1
376,2015,21,Las Vegas,2nd-half-points-per-game,10.1
377,2015,21,LA Chargers,2nd-half-points-per-game,9.8
378,2015,21,Tennessee,2nd-half-points-per-game,9.7
379,2015,21,Miami,2nd-half-points-per-game,9.4
380,2015,21,Dallas,2nd-half-points-per-game,8.8
381,2015,21,Cleveland,2nd-half-points-per-game,8.4
382,2015,21,LA Rams,2nd-half-points-per-game,7.2
383,2015,21,San Francisco,2nd-half-points-per-game,6.9
384,2015,21,Washington,1st-half-time-of-possession-share-pct,54.92%
385,2015,21,Buffalo,1st-half-time-of-possession-share-pct,54.61%
386,2015,21,Minnesota,1st-half-time-of-possession-share-pct,53.96%
387,2015,21,Dallas,1st-half-time-of-possession-share-pct,53.93%
388,2015,21,Atlanta,1st-half-time-of-possession-share-pct,53.08%
389,2015,21,Chicago,1st-half-time-of-possession-share-pct,52.88%
390,2015,21,Cleveland,1st-half-time-of-possession-share-pct,52.34%
391,2015,21,New Orleans,1st-half-time-of-possession-share-pct,52.02%
392,2015,21,NY Jets,1st-half-time-of-possession-share-pct,51.70%
393,2015,21,Kansas City,1st-half-time-of-possession-share-pct,51.66%
394,2015,21,Arizona,1st-half-time-of-possession-share-pct,51.40%
395,2015,21,Carolina,1st-half-time-of-possession-share-pct,51.36%
396,2015,21,Pittsburgh,1st-half-time-of-possession-share-pct,51.30%
397,2015,21,Houston,1st-half-time-of-possession-share-pct,51.05%
398,2015,21,Detroit,1st-half-time-of-possession-share-pct,50.95%
399,2015,21,Green Bay,1st-half-time-of-possession-share-pct,50.86%
400,2015,21,Cincinnati,1st-half-time-of-possession-share-pct,50.19%
401,2015,21,LA Chargers,1st-half-time-of-possession-share-pct,50.13%
402,2015,21,Seattle,1st-half-time-of-possession-share-pct,49.70%
403,2015,21,Tennessee,1st-half-time-of-possession-share-pct,49.26%
404,2015,21,Indianapolis,1st-half-time-of-possession-share-pct,49.22%
405,2015,21,Denver,1st-half-time-of-possession-share-pct,48.84%
406,2015,21,Baltimore,1st-half-time-of-possession-share-pct,48.58%
407,2015,21,New England,1st-half-time-of-possession-share-pct,48.36%
408,2015,21,Las Vegas,1st-half-time-of-possession-share-pct,48.25%
409,2015,21,Jacksonville,1st-half-time-of-possession-share-pct,47.51%
410,2015,21,NY Giants,1st-half-time-of-possession-share-pct,47.33%
411,2015,21,San Francisco,1st-half-time-of-possession-share-pct,47.25%
412,2015,21,Tampa Bay,1st-half-time-of-possession-share-pct,45.90%
413,2015,21,LA Rams,1st-half-time-of-possession-share-pct,44.49%
414,2015,21,Miami,1st-half-time-of-possession-share-pct,43.22%
415,2015,21,Philadelphia,1st-half-time-of-possession-share-pct,42.68%
416,2015,21,Carolina,2nd-half-time-of-possession-share-pct,56.04%
417,2015,21,LA Chargers,2nd-half-time-of-possession-share-pct,55.06%
418,2015,21,Seattle,2nd-half-time-of-possession-share-pct,53.72%
419,2015,21,Arizona,2nd-half-time-of-possession-share-pct,53.53%
420,2015,21,Atlanta,2nd-half-time-of-possession-share-pct,53.35%
421,2015,21,Kansas City,2nd-half-time-of-possession-share-pct,53.31%
422,2015,21,Detroit,2nd-half-time-of-possession-share-pct,52.66%
423,2015,21,New Orleans,2nd-half-time-of-possession-share-pct,51.92%
424,2015,21,Cincinnati,2nd-half-time-of-possession-share-pct,51.82%
425,2015,21,NY Jets,2nd-half-time-of-possession-share-pct,51.54%
426,2015,21,Baltimore,2nd-half-time-of-possession-share-pct,51.30%
427,2015,21,Denver,2nd-half-time-of-possession-share-pct,51.18%
428,2015,21,New England,2nd-half-time-of-possession-share-pct,50.61%
429,2015,21,Houston,2nd-half-time-of-possession-share-pct,50.56%
430,2015,21,Chicago,2nd-half-time-of-possession-share-pct,50.53%
431,2015,21,Washington,2nd-half-time-of-possession-share-pct,50.33%
432,2015,21,Tampa Bay,2nd-half-time-of-possession-share-pct,49.82%
433,2015,21,Buffalo,2nd-half-time-of-possession-share-pct,49.74%
434,2015,21,Green Bay,2nd-half-time-of-possession-share-pct,49.42%
435,2015,21,Las Vegas,2nd-half-time-of-possession-share-pct,49.42%
436,2015,21,Dallas,2nd-half-time-of-possession-share-pct,49.40%
437,2015,21,Indianapolis,2nd-half-time-of-possession-share-pct,49.23%
438,2015,21,Cleveland,2nd-half-time-of-possession-share-pct,49.19%
439,2015,21,Tennessee,2nd-half-time-of-possession-share-pct,48.82%
440,2015,21,Miami,2nd-half-time-of-possession-share-pct,48.03%
441,2015,21,Minnesota,2nd-half-time-of-possession-share-pct,47.74%
442,2015,21,LA Rams,2nd-half-time-of-possession-share-pct,47.38%
443,2015,21,Pittsburgh,2nd-half-time-of-possession-share-pct,46.82%
444,2015,21,NY Giants,2nd-half-time-of-possession-share-pct,46.75%
445,2015,21,Jacksonville,2nd-half-time-of-possession-share-pct,44.41%
446,2015,21,Philadelphia,2nd-half-time-of-possession-share-pct,43.98%
447,2015,21,San Francisco,2nd-half-time-of-possession-share-pct,40.59%
448,2015,21,Houston,plays-per-game,69.9
449,2015,21,Philadelphia,plays-per-game,68.9
450,2015,21,LA Chargers,plays-per-game,68.8
451,2015,21,New Orleans,plays-per-game,68.5
452,2015,21,Baltimore,plays-per-game,67.7
453,2015,21,Atlanta,plays-per-game,67.1
454,2015,21,NY Jets,plays-per-game,67.1
455,2015,21,Green Bay,plays-per-game,66.2
456,2015,21,Denver,plays-per-game,66.2
457,2015,21,Carolina,plays-per-game,66.2
458,2015,21,NY Giants,plays-per-game,65.8
459,2015,21,Indianapolis,plays-per-game,65.8
460,2015,21,New England,plays-per-game,65.7
461,2015,21,Cleveland,plays-per-game,65.1
462,2015,21,Arizona,plays-per-game,64.7
463,2015,21,Detroit,plays-per-game,64.4
464,2015,21,Seattle,plays-per-game,64.2
465,2015,21,Chicago,plays-per-game,64.0
466,2015,21,Washington,plays-per-game,63.6
467,2015,21,Tampa Bay,plays-per-game,63.5
468,2015,21,Buffalo,plays-per-game,63.5
469,2015,21,Pittsburgh,plays-per-game,63.3
470,2015,21,Jacksonville,plays-per-game,63.3
471,2015,21,Las Vegas,plays-per-game,63.1
472,2015,21,Cincinnati,plays-per-game,63.1
473,2015,21,Kansas City,plays-per-game,61.1
474,2015,21,Miami,plays-per-game,61.1
475,2015,21,Tennessee,plays-per-game,61.0
476,2015,21,Dallas,plays-per-game,60.6
