,season,week,team,stat,data
0,2014,21,New England,average-scoring-margin,10.9
1,2014,21,Seattle,average-scoring-margin,8.9
2,2014,21,Green Bay,average-scoring-margin,7.6
3,2014,21,Denver,average-scoring-margin,6.9
4,2014,21,Baltimore,average-scoring-margin,6.4
5,2014,21,Dallas,average-scoring-margin,6.3
6,2014,21,Philadelphia,average-scoring-margin,4.6
7,2014,21,Kansas City,average-scoring-margin,4.5
8,2014,21,Indianapolis,average-scoring-margin,4.1
9,2014,21,Houston,average-scoring-margin,4.1
10,2014,21,Buffalo,average-scoring-margin,3.4
11,2014,21,Pittsburgh,average-scoring-margin,3.2
12,2014,21,Detroit,average-scoring-margin,2.1
13,2014,21,Miami,average-scoring-margin,0.9
14,2014,21,Cincinnati,average-scoring-margin,0.3
15,2014,21,Arizona,average-scoring-margin,0.0
16,2014,21,LA Chargers,average-scoring-margin,0.0
17,2014,21,Minnesota,average-scoring-margin,-1.1
18,2014,21,NY Giants,average-scoring-margin,-1.3
19,2014,21,New Orleans,average-scoring-margin,-1.4
20,2014,21,LA Rams,average-scoring-margin,-1.9
21,2014,21,Carolina,average-scoring-margin,-2.1
22,2014,21,San Francisco,average-scoring-margin,-2.1
23,2014,21,Atlanta,average-scoring-margin,-2.3
24,2014,21,Cleveland,average-scoring-margin,-2.4
25,2014,21,NY Jets,average-scoring-margin,-7.4
26,2014,21,Chicago,average-scoring-margin,-7.7
27,2014,21,Tampa Bay,average-scoring-margin,-8.3
28,2014,21,Washington,average-scoring-margin,-8.6
29,2014,21,Jacksonville,average-scoring-margin,-10.2
30,2014,21,Tennessee,average-scoring-margin,-11.5
31,2014,21,Las Vegas,average-scoring-margin,-12.4
32,2014,21,Green Bay,points-per-play,0.472
33,2014,21,Dallas,points-per-play,0.456
34,2014,21,New England,points-per-play,0.451
35,2014,21,Denver,points-per-play,0.436
36,2014,21,Philadelphia,points-per-play,0.419
37,2014,21,Baltimore,points-per-play,0.409
38,2014,21,Pittsburgh,points-per-play,0.397
39,2014,21,Indianapolis,points-per-play,0.397
40,2014,21,Seattle,points-per-play,0.396
41,2014,21,Miami,points-per-play,0.373
42,2014,21,Atlanta,points-per-play,0.368
43,2014,21,Kansas City,points-per-play,0.367
44,2014,21,New Orleans,points-per-play,0.366
45,2014,21,Houston,points-per-play,0.35
46,2014,21,NY Giants,points-per-play,0.35
47,2014,21,Cincinnati,points-per-play,0.348
48,2014,21,LA Chargers,points-per-play,0.345
49,2014,21,LA Rams,points-per-play,0.339
50,2014,21,Buffalo,points-per-play,0.336
51,2014,21,Minnesota,points-per-play,0.331
52,2014,21,Carolina,points-per-play,0.318
53,2014,21,Chicago,points-per-play,0.317
54,2014,21,Arizona,points-per-play,0.313
55,2014,21,Detroit,points-per-play,0.307
56,2014,21,San Francisco,points-per-play,0.303
57,2014,21,Washington,points-per-play,0.299
58,2014,21,Cleveland,points-per-play,0.296
59,2014,21,Tampa Bay,points-per-play,0.296
60,2014,21,Tennessee,points-per-play,0.276
61,2014,21,NY Jets,points-per-play,0.269
62,2014,21,Las Vegas,points-per-play,0.255
63,2014,21,Jacksonville,points-per-play,0.252
64,2014,21,New England,points-per-play-margin,0.148
65,2014,21,Green Bay,points-per-play-margin,0.134
66,2014,21,Seattle,points-per-play-margin,0.119
67,2014,21,Baltimore,points-per-play-margin,0.107
68,2014,21,Dallas,points-per-play-margin,0.097
69,2014,21,Denver,points-per-play-margin,0.093
70,2014,21,Kansas City,points-per-play-margin,0.093
71,2014,21,Houston,points-per-play-margin,0.065
72,2014,21,Philadelphia,points-per-play-margin,0.06
73,2014,21,Buffalo,points-per-play-margin,0.055
74,2014,21,Indianapolis,points-per-play-margin,0.036
75,2014,21,Cincinnati,points-per-play-margin,0.022
76,2014,21,Detroit,points-per-play-margin,0.013
77,2014,21,Arizona,points-per-play-margin,0.013
78,2014,21,Miami,points-per-play-margin,0.011
79,2014,21,Pittsburgh,points-per-play-margin,-0.001
80,2014,21,Minnesota,points-per-play-margin,-0.003
81,2014,21,Cleveland,points-per-play-margin,-0.005
82,2014,21,LA Chargers,points-per-play-margin,-0.007
83,2014,21,LA Rams,points-per-play-margin,-0.014
84,2014,21,Atlanta,points-per-play-margin,-0.034
85,2014,21,San Francisco,points-per-play-margin,-0.041
86,2014,21,NY Giants,points-per-play-margin,-0.047
87,2014,21,New Orleans,points-per-play-margin,-0.048
88,2014,21,Carolina,points-per-play-margin,-0.066
89,2014,21,Tampa Bay,points-per-play-margin,-0.088
90,2014,21,Chicago,points-per-play-margin,-0.121
91,2014,21,Tennessee,points-per-play-margin,-0.122
92,2014,21,Jacksonville,points-per-play-margin,-0.128
93,2014,21,NY Jets,points-per-play-margin,-0.142
